OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-4084,2022-053B,2025-12-04T16:11:18.253248,15.0884796,0.0001764,53.2155,220.9788,83.1063,277.013,0,U,52657,999,19706,7.972e-05,9.81e-06,0.0
STARLINK-4082,2022-053C,2025-12-04T16:57:33.834240,15.08840742,0.0001931,53.2173,220.5173,86.0569,274.0644,0,U,52658,999,19689,9.1941e-05,1.175e-05,0.0
STARLINK-3960,2022-053D,2025-12-04T16:52:15.229920,15.08851387,0.0001136,53.2163,220.4854,94.6932,265.419,0,U,52659,999,19688,0.00056778,8.763e-05,0.0
STARLINK-4081,2022-053E,2025-12-04T16:46:57.799776,15.08841356,0.000135,53.2172,220.5472,105.7081,254.406,0,U,52660,999,19677,7.8634e-05,9.64e-06,0.0
STARLINK-4042,2022-053F,2025-12-04T02:23:12.148224,15.08840086,0.0001627,53.2159,223.2422,88.8411,271.2768,0,U,52661,999,19661,2.5877264e-05,1.24e-06,0.0
STARLINK-4044,2022-053G,2025-12-04T16:31:04.088064,15.08848348,0.0001492,53.217,220.5992,91.2398,268.8765,0,U,52662,999,19670,0.00020953,3.049e-05,0.0
STARLINK-4037,2022-053H,2025-12-04T16:25:46.180992,15.08848642,0.0001847,53.2176,220.6157,89.7583,270.3621,0,U,52663,999,19670,0.00021185,3.086e-05,0.0
STARLINK-4070,2022-053J,2025-12-03T23:07:07.337568,15.08845667,0.00015601,53.2178,223.8521,96.0334,264.0836,0,U,52664,999,19659,6.3586636e-05,7.24e-06,0.0
STARLINK-4064,2022-053K,2025-12-04T01:51:23.945472,15.0884957,0.00014658,53.2171,223.339,85.4102,274.7057,0,U,52665,999,19661,9.5673366e-05,1.235e-05,0.0
STARLINK-4079,2022-053L,2025-12-04T09:05:51.857088,15.0884766,0.0001448,53.2154,221.5989,88.6888,271.427,0,U,52666,999,19666,0.00013514,1.864e-05,0.0
STARLINK-4076,2022-053M,2025-12-04T09:43:01.703712,15.08849217,0.000152,53.2179,221.8678,86.0887,274.0279,0,U,52667,999,19666,0.00010412,1.37e-05,0.0
STARLINK-4067,2022-053N,2025-12-04T16:15:09.964224,15.08849964,0.0001447,53.2166,220.6443,99.6058,260.5098,0,U,52668,999,19670,8.5227e-05,1.069e-05,0.0
STARLINK-3972,2022-053P,2025-12-04T09:27:05.033664,15.08876503,0.0001802,53.2172,221.9194,76.0438,284.0755,0,U,52669,999,19665,0.00025863,3.834e-05,0.0
STARLINK-4075,2022-053Q,2025-12-04T16:20:28.955616,15.08845082,0.0001455,53.2152,220.6971,88.8752,271.2407,0,U,52670,999,19670,0.00010397,1.367e-05,0.0
STARLINK-4071,2022-053R,2025-12-04T09:21:50.327712,15.08844924,0.0002137,53.2171,221.9384,94.4923,265.6314,0,U,52671,999,19665,0.00018739,2.696e-05,0.0
STARLINK-4073,2022-053S,2025-12-04T09:37:43.921056,15.08840999,0.0001424,53.2169,221.8855,84.3443,275.7711,0,U,52672,999,19665,0.00020337,2.95e-05,0.0
STARLINK-3976,2022-053T,2025-12-03T23:38:56.063040,15.08820943,0.00016565,53.2179,223.7551,95.843,264.2751,0,U,52673,999,19659,0.00037853122,5.738e-05,0.0
STARLINK-3936,2022-053U,2025-12-03T22:24:44.684928,15.08834641,0.00014545,53.217,223.984,85.9627,274.1531,0,U,52674,999,19659,4.6656875e-05,4.55e-06,0.0
STARLINK-3934,2022-053V,2025-12-04T09:07:15.564864,15.08848764,0.0001502,53.2166,211.9792,87.6868,272.4296,0,U,52675,999,19678,0.00014444,2.012e-05,0.0
STARLINK-4006,2022-053W,2025-12-04T09:16:31.979136,15.08845265,0.0001569,53.217,221.9537,90.6448,269.4723,0,U,52676,999,19665,0.00010222,1.339e-05,0.0
STARLINK-4074,2022-053Y,2025-12-04T15:44:43.073376,15.08843838,0.00016,53.2161,210.8484,84.0224,276.095,0,U,52678,999,19682,6.6824e-05,7.76e-06,0.0
STARLINK-4031,2022-053Z,2025-12-04T08:40:45.401376,15.08854877,0.0001327,53.2161,212.0627,86.7828,273.3316,0,U,52679,999,19674,-3.1922e-05,-7.96e-06,0.0
STARLINK-3774,2022-053AA,2025-12-03T22:57:48.682944,15.08840862,0.00017787,53.2175,213.6487,90.3754,269.7442,0,U,52680,999,19670,3.1324452e-05,2.1e-06,0.0
STARLINK-4068,2022-053AB,2025-12-03T23:03:09.593280,15.0883854,0.00015329,53.2168,213.8658,88.2597,271.857,0,U,52681,999,19668,6.6350541e-05,7.68e-06,0.0
STARLINK-4017,2022-053AC,2025-12-04T02:29:49.532928,15.08841321,0.00015072,53.2164,213.2202,85.2034,274.913,0,U,52682,999,19672,0.00012737015,1.74e-05,0.0
STARLINK-4014,2022-053AE,2025-12-04T02:24:31.612032,15.08840789,0.00015429,53.2173,213.2365,92.7281,267.3888,0,U,52684,999,19670,7.8687474e-05,9.65e-06,0.0
STARLINK-4029,2022-053AF,2025-12-03T22:41:57.497568,15.08851244,0.00015374,53.2156,213.9332,81.1506,278.966,0,U,52685,999,19666,3.076698e-05,2.02e-06,0.0
STARLINK-4005,2022-053AG,2025-12-04T09:08:41.119008,15.08846319,0.0001478,53.2165,212.2541,85.372,274.7441,0,U,52686,999,19673,0.00010427,1.372e-05,0.0
STARLINK-3981,2022-053AH,2025-12-04T16:05:53.568096,15.08843831,0.0001412,53.2184,210.6795,90.2216,269.8938,0,U,52687,999,19677,0.00011877,1.603e-05,0.0
STARLINK-4032,2022-053AJ,2025-12-04T01:42:06.086592,15.08847518,0.00015968,53.2182,213.2506,101.2482,258.8689,0,U,52688,999,19668,9.9330317e-05,1.293e-05,0.0
STARLINK-4078,2022-053AK,2025-12-03T19:52:30.152928,15.41508965,0.00030106,53.2146,179.8025,156.8123,203.302,0,U,52689,999,19717,0.0011776204,0.00050065,0.0
STARLINK-4035,2022-053AL,2025-12-04T16:16:30.010368,15.08837181,0.0001495,53.2175,210.6447,90.6619,269.4544,0,U,52690,999,19677,3.3613e-05,2.47e-06,0.0
STARLINK-3993,2022-053AN,2025-12-03T23:29:36.647232,15.08839215,0.00012869,53.2161,213.5098,97.8245,262.2894,0,U,52692,999,19670,0.00042226891,6.439e-05,0.0
STARLINK-3946,2022-053AP,2025-12-04T09:12:33.770016,15.08846615,0.0002707,53.217,211.96,88.4244,271.7058,0,U,52693,999,19676,0.00048191,7.391e-05,0.0
STARLINK-4072,2022-053AQ,2025-12-03T22:26:01.294080,15.08864492,0.00013639,53.2162,213.9825,75.9052,284.2092,0,U,52694,999,19669,0.00020037557,2.905e-05,0.0
STARLINK-4041,2022-053AR,2025-12-04T16:50:14.618112,15.08839305,0.000162,53.217,215.3361,91.6313,268.4865,0,U,52695,999,19675,-4.6309e-05,-1.025e-05,0.0
STARLINK-4018,2022-053AT,2025-12-04T09:31:48.946656,15.08852223,0.0001485,53.217,216.9032,85.4501,274.666,0,U,52697,999,19670,0.00014315,1.992e-05,0.0
STARLINK-4030,2022-053AU,2025-12-04T09:46:20.567136,15.08839544,0.0001445,53.2169,216.851,84.6658,275.4499,0,U,52698,999,19669,8.8495e-05,1.121e-05,0.0
STARLINK-3987,2022-053AV,2025-12-04T15:37:26.115744,15.08840043,0.0001668,53.2156,205.7922,87.9172,272.2011,0,U,52699,999,19689,7.5319e-05,9.11e-06,0.0
STARLINK-4034,2022-053AW,2025-12-04T16:44:55.243968,15.08837645,0.0001583,53.2183,215.1989,96.0523,264.065,0,U,52700,999,19675,6.7691e-05,7.89e-06,0.0
STARLINK-4033,2022-053AY,2025-12-04T15:51:59.707872,15.0884761,0.0001649,53.2139,215.7462,92.3137,267.8044,0,U,52702,999,19674,0.00021766,3.178e-05,0.0
STARLINK-4020,2022-053AZ,2025-12-04T14:53:02.325984,15.08841679,0.0001516,53.2167,200.9159,90.9938,269.1228,0,U,52703,999,19568,0.00013256,1.822e-05,0.0
STARLINK-3999,2022-053BA,2025-12-03T21:44:59.460000,15.0884175,0.0001473,53.2173,204.1085,91.7949,268.3211,0,U,52704,999,19685,5.7221e-05,6.23e-06,0.0
STARLINK-3844,2022-053BB,2025-12-04T14:58:19.820064,15.08842355,0.0001431,53.2159,200.884,89.6645,270.4511,0,U,52705,999,19696,5.5918e-05,6.02e-06,0.0
STARLINK-3970,2022-053BC,2025-12-04T08:42:05.245344,15.08852575,0.0001372,53.2157,202.0586,85.8123,274.3026,0,U,52706,999,19692,0.00026102,3.87e-05,0.0
STARLINK-4007,2022-053BD,2025-12-04T08:10:16.711680,15.08832766,0.0001389,53.2164,202.0414,85.8924,274.2227,0,U,52707,999,19698,-9.0671e-06,-4.32e-06,0.0
STARLINK-3962,2022-053BE,2025-12-04T15:35:25.300032,15.08847366,0.0001597,53.2169,200.7633,89.4603,270.6572,0,U,52708,999,19717,9.3608e-05,1.202e-05,0.0
COSMOS 2556,2022-054A,2025-12-04T19:32:09.259584,15.24872124,0.0002525,97.6075,279.9362,77.2707,282.8812,0,U,52713,999,19710,1.3223e-05,2.54e-06,0.0
2022-056B,2022-056B,2025-12-04T17:55:55.988256,13.29587893,0.0043904,86.0073,174.3597,208.0634,151.8135,0,U,52717,999,17247,-0.00033527,-1.41e-06,0.0
GHGSAT-C3,2022-057F,2025-12-04T17:02:01.968000,15.31176174,0.0007668,97.6337,112.8801,92.3002,267.9116,0,U,52737,999,19574,0.00050194,0.00015062,0.0
CONNECTA T1.1,2022-057H,2025-12-04T09:45:39.151296,15.8489334,0.0002795,97.6169,132.0564,334.858,25.2553,0,U,52739,999,19691,0.0014125,0.00339996,0.0
GHGSAT-C5,2022-057N,2025-12-04T17:54:07.824960,15.31157031,0.0008622,97.6424,114.2646,88.7557,271.4671,0,U,52744,999,19575,0.00049946,0.00014981,0.0
GHGSAT-C4,2022-057Q,2025-12-04T17:29:23.125632,15.31168269,0.0007833,97.6265,111.9266,79.8171,280.3953,0,U,52746,999,19575,0.00050672,0.00015203,0.0
NUSAT-28 (ALICE LEE),2022-057R,2025-12-04T17:19:36.911136,15.63585417,0.0004117,97.504,115.721,301.4393,58.6462,0,U,52747,999,19708,0.0014389,0.00135354,0.0
NUSAT-31 (RUBY PAYNE-S),2022-057W,2025-12-04T17:31:20.886240,15.62563156,0.0002005,97.6437,133.8608,347.566,12.5548,0,U,52752,999,19703,0.0013867,0.00125172,0.0
HAWK-5C,2022-057Y,2025-12-04T09:44:02.300352,15.43200189,0.0006353,97.6366,122.0436,60.3668,299.8211,0,U,52754,999,19622,0.00076218,0.00033851,0.0
HAWK-5B,2022-057AA,2025-12-04T09:43:44.997888,15.43203388,0.0006528,97.6351,120.4028,56.552,303.635,0,U,52756,999,19622,0.00085012,0.00037792,0.0
HAWK-5A,2022-057AB,2025-12-04T15:56:51.370944,15.43217753,0.0006755,97.6362,121.4963,57.8864,302.3038,0,U,52757,999,19626,0.00071457,0.00031744,0.0
VIGORIDE-3,2022-057AE,2025-12-04T08:09:54.132768,15.24606836,0.0010558,97.6341,108.8935,87.5754,272.6692,0,U,52760,999,19544,0.00049318,0.00012115,0.0
ION SCV-006,2022-057AF,2025-12-04T09:20:23.125920,15.39865784,0.0021027,97.5852,113.7779,96.888,263.4758,0,U,52761,999,19608,0.00064394,0.00025741,0.0
SHERPA-AC1,2022-057AH,2025-12-04T14:59:08.922912,15.32657441,0.0009386,97.6417,115.6052,67.317,292.9063,0,U,52763,999,19586,0.00053865,0.00016946,0.0
NUSAT-29 (EDITH CLARKE),2022-057AJ,2025-12-04T17:16:11.127936,16.02023947,0.0006138,97.4872,122.1051,279.0657,80.9927,0,U,52764,999,19758,0.0015965,0.00904532,0.00040824
OMNI-L2,2022-057AR,2025-12-04T16:20:55.179744,14.80615319,0.0005698,97.4978,48.9445,235.5995,124.468,0,U,52771,999,19160,0.0006711,5.107e-05,0.0
GEESAT-1 01,2022-058A,2025-12-04T16:37:13.630368,14.98378486,0.0003962,49.9942,26.3261,170.0227,190.0797,0,U,52785,999,19102,0.0010365,0.00012271,0.0
GEESAT-1 02,2022-058B,2025-12-04T15:43:47.194176,14.98406064,0.0001028,49.9999,26.8142,174.4766,185.619,0,U,52786,999,19101,0.00095057,0.00011238,0.0
GEESAT-1 03,2022-058C,2025-12-04T16:25:58.486080,14.98400677,0.0003531,49.9879,25.5424,165.9737,194.1306,0,U,52787,999,19101,0.0010523,0.0001247,0.0
GEESAT-1 04,2022-058D,2025-12-04T16:48:05.882976,14.98397114,4.23e-05,50.0045,26.8955,151.6318,208.465,0,U,52788,999,19101,0.0010035,0.00011877,0.0
GEESAT-1 05,2022-058E,2025-12-04T17:08:36.700224,14.98411919,0.0003639,49.988,24.9691,56.5343,303.5949,0,U,52789,999,19102,0.00091765,0.00010841,0.0
GEESAT-1 06,2022-058F,2025-12-04T15:54:41.232672,14.98385575,0.0003745,50.0056,26.832,115.8954,244.2377,0,U,52790,999,19101,0.00099578,0.0001178,0.0
GEESAT-1 07,2022-058G,2025-12-04T16:15:46.355040,14.98394316,0.0003205,49.9899,24.9325,168.918,191.1835,0,U,52791,999,19102,0.0010686,0.00012665,0.0
GEESAT-1 08,2022-058H,2025-12-04T15:22:08.463936,14.98394241,0.0003253,49.9933,25.1557,190.3677,169.7201,0,U,52792,999,19102,0.00094704,0.00011192,0.0
GEESAT-1 09,2022-058J,2025-12-04T16:04:56.144064,14.98427515,0.0006551,49.9985,25.9783,122.0956,238.0626,0,U,52793,999,19105,0.00094007,0.0001112,0.0
NILESAT 301,2022-061A,2025-12-04T13:41:34.802016,1.0027113,0.0003938,0.0488,17.6903,258.1078,356.2332,0,U,52817,999,1278,0.0,-4.3e-07,0.0
STARLINK-4091,2022-062A,2025-12-04T15:54:00.013824,15.08860185,9.09e-05,53.2177,100.9064,70.4778,289.6312,0,U,52830,999,19143,0.00013475,1.859e-05,0.0
STARLINK-4089,2022-062B,2025-12-04T15:43:22.025856,15.08844823,0.0001196,53.2169,100.7499,92.1988,267.9141,0,U,52831,999,19143,8.7238e-05,1.101e-05,0.0
STARLINK-4083,2022-062C,2025-12-04T15:38:06.203616,15.0882188,0.0001306,53.2179,100.7688,104.3852,255.7285,0,U,52832,999,19143,-4.2095e-05,-9.57e-06,0.0
STARLINK-4086,2022-062D,2025-12-04T15:32:46.160736,15.08847591,0.0001461,53.2189,100.7834,95.4092,264.7067,0,U,52833,999,19143,0.00014722,2.056e-05,0.0
STARLINK-4108,2022-062E,2025-12-04T15:22:10.081344,15.08845218,0.0001186,53.217,100.8132,87.7635,272.3493,0,U,52834,999,19143,0.00011949,1.615e-05,0.0
STARLINK-4080,2022-062F,2025-12-04T15:16:52.614912,15.08822695,0.0001271,53.2164,100.8302,86.6633,273.4505,0,U,52835,999,19143,-0.00033415,-5.599e-05,0.0
STARLINK-4043,2022-062G,2025-12-04T15:55:24.379104,15.08849433,0.0001484,53.2163,101.0238,83.946,276.1702,0,U,52836,999,19143,0.00010171,1.332e-05,0.0
STARLINK-4036,2022-062H,2025-12-04T15:00:58.071168,15.08846716,0.0001358,53.2172,100.8791,94.0089,266.1058,0,U,52837,999,19143,7.9728e-05,9.81e-06,0.0
STARLINK-4092,2022-062J,2025-12-04T15:06:15.953184,15.08847122,0.0001409,53.2174,100.8516,91.9952,268.1201,0,U,52838,999,19143,7.5986e-05,9.22e-06,0.0
STARLINK-4048,2022-062K,2025-12-04T14:50:22.053120,15.0884824,0.0001284,53.2179,100.9134,78.8684,281.2452,0,U,52839,999,19143,9.8403e-05,1.279e-05,0.0
STARLINK-4049,2022-062L,2025-12-04T13:36:12.275136,15.08849807,0.0001272,53.2168,101.2589,77.3515,282.7619,0,U,52840,999,19142,5.7348e-05,6.25e-06,0.0
STARLINK-4065,2022-062M,2025-12-04T14:34:28.902144,15.08845538,0.0001288,53.2172,100.9606,93.0509,267.063,0,U,52841,999,19143,0.00012803,1.751e-05,0.0
STARLINK-4046,2022-062N,2025-12-04T14:55:40.203840,15.08845289,0.0001554,53.2172,100.818,88.9721,271.1449,0,U,52842,999,19143,0.00014247,1.98e-05,0.0
STARLINK-4188,2022-062P,2025-12-04T15:59:15.869760,15.08847478,0.0001267,53.2177,100.6971,83.5503,276.5634,0,U,52843,999,19144,0.00010199,1.336e-05,0.0
STARLINK-4208,2022-062Q,2025-12-04T14:45:01.668096,15.08882359,7.61e-05,53.2173,100.9288,42.2868,317.8183,0,U,52844,999,19143,0.00037476,5.688e-05,0.0
STARLINK-4168,2022-062R,2025-12-04T16:04:34.628736,15.08846408,0.000126,53.2173,100.7476,84.5357,275.5779,0,U,52845,999,19144,9.6485e-05,1.248e-05,0.0
STARLINK-4212,2022-062S,2025-12-04T16:05:56.300064,15.08848967,0.0001321,53.2169,100.6869,86.4108,273.7036,0,U,52846,999,19144,0.00010056,1.313e-05,0.0
STARLINK-4206,2022-062T,2025-12-04T15:48:40.567104,15.0884176,0.0001401,53.2195,100.7313,89.814,270.3012,0,U,52847,999,19144,6.3875e-05,7.29e-06,0.0
STARLINK-4202,2022-062U,2025-12-04T14:39:47.147904,15.08846077,0.0001294,53.2172,100.9458,82.0825,278.0313,0,U,52848,999,19143,0.00018161,2.604e-05,0.0
STARLINK-4197,2022-062V,2025-12-04T14:04:00.134688,15.08851241,0.0001161,53.2164,91.0578,82.2396,277.8728,0,U,52849,999,19156,0.00011878,1.604e-05,0.0
STARLINK-4187,2022-062W,2025-12-04T15:07:42.131136,15.08831982,0.000113,53.2171,101.2139,91.1842,268.928,0,U,52850,999,19143,-0.00026795,-4.549e-05,0.0
STARLINK-3809,2022-062X,2025-12-04T13:58:42.048768,15.08849892,0.000118,53.2177,91.0718,93.4144,266.6983,0,U,52851,999,19156,0.00013222,1.818e-05,0.0
STARLINK-4184,2022-062Y,2025-12-04T14:09:18.561024,15.08846723,0.0001291,53.2185,91.04,83.6665,276.4474,0,U,52852,999,19156,8.3319e-05,1.039e-05,0.0
STARLINK-4189,2022-062Z,2025-12-04T15:19:33.934080,15.08853762,0.0001288,53.2179,90.7964,83.8924,276.2215,0,U,52853,999,19157,3.666e-05,2.96e-06,0.0
STARLINK-4204,2022-062AA,2025-12-04T15:28:47.345088,15.08842158,0.0001025,53.2172,90.7953,83.1661,276.9448,0,U,52854,999,19157,-6.5922e-05,-1.337e-05,0.0
STARLINK-4209,2022-062AB,2025-12-04T15:12:55.803744,15.08826873,0.0001341,53.2196,90.8435,91.4131,268.7015,0,U,52855,999,19157,-5.058e-05,-1.092e-05,0.0
STARLINK-4201,2022-062AC,2025-12-04T15:24:52.635168,15.08849446,0.0001265,53.2173,90.8534,82.8445,277.2691,0,U,52856,999,19157,0.00013753,1.902e-05,0.0
STARLINK-4199,2022-062AD,2025-12-04T15:02:17.814912,15.08845618,0.0001347,53.2185,90.8768,92.2535,267.8612,0,U,52857,999,19157,0.00012049,1.63e-05,0.0
STARLINK-4198,2022-062AE,2025-12-04T15:18:11.783232,15.08848282,0.000131,53.218,90.8551,87.966,272.1482,0,U,52858,999,19157,0.00012697,1.734e-05,0.0
STARLINK-4196,2022-062AF,2025-12-04T14:57:00.218880,15.08844982,0.0001284,53.2185,90.8934,92.5092,267.6047,0,U,52859,999,19157,0.00013775,1.905e-05,0.0
STARLINK-4191,2022-062AG,2025-12-04T15:07:35.866272,15.08845244,0.0001273,53.2176,90.8618,97.4746,262.6391,0,U,52860,999,19157,0.00011014,1.466e-05,0.0
STARLINK-4112,2022-062AH,2025-12-04T14:31:56.201376,15.08799564,0.0001157,53.2171,90.9778,102.7289,257.3833,0,U,52861,999,19157,-0.00025377,-4.32e-05,0.0
STARLINK-4010,2022-062AJ,2025-12-04T14:51:42.579648,15.08841253,0.0001856,53.2189,90.9118,92.0654,268.0551,0,U,52862,999,19157,8.6081e-05,1.082e-05,0.0
STARLINK-4270,2022-062AK,2025-12-04T14:41:06.788832,15.08836863,0.0001312,53.2209,90.9441,97.5343,262.5798,0,U,52863,999,19157,3.9664e-05,3.43e-06,0.0
STARLINK-4267,2022-062AL,2025-12-04T14:46:23.437056,15.08846798,0.0001251,53.218,90.9263,90.9228,269.1908,0,U,52864,999,19157,0.00025823,3.825e-05,0.0
STARLINK-4274,2022-062AM,2025-12-04T14:25:12.956160,15.08835573,0.0001286,53.2177,90.9917,88.1651,271.9489,0,U,52865,999,19157,5.4085e-06,-2.02e-06,0.0
STARLINK-4272,2022-062AN,2025-12-04T14:35:48.321024,15.08864911,9.68e-05,53.2173,90.957,74.7026,285.4073,0,U,52866,999,19157,0.00028513,4.256e-05,0.0
STARLINK-4126,2022-062AP,2025-12-04T14:14:36.830112,15.08856077,0.000124,53.2171,91.0229,81.3773,278.7359,0,U,52867,999,19157,0.00010468,1.379e-05,0.0
STARLINK-4261,2022-062AQ,2025-12-04T12:55:09.603840,15.08834104,0.0001853,53.2173,91.2957,113.7108,246.4078,0,U,52868,999,19156,1.3247e-05,-7.7e-07,0.0
STARLINK-4266,2022-062AR,2025-12-04T14:05:20.808096,15.08842976,0.0001454,53.2193,81.0556,99.0894,261.0263,0,U,52869,999,19170,0.0002936,4.388e-05,0.0
STARLINK-4195,2022-062AS,2025-12-04T14:19:54.433920,15.08843485,0.0001283,53.2165,91.0059,93.8016,266.3123,0,U,52870,999,19157,8.0876e-05,1e-05,0.0
STARLINK-4207,2022-062AT,2025-12-04T13:49:25.010688,15.08868768,0.0001302,53.2185,81.1014,86.86,273.2541,0,U,52871,999,19170,0.00021086,3.072e-05,0.0
STARLINK-4213,2022-062AU,2025-12-04T13:56:07.087776,15.08853458,5.62e-05,53.2161,81.0467,52.3772,307.7271,0,U,52872,999,19170,0.00047857,7.34e-05,0.0
STARLINK-4211,2022-062AV,2025-12-04T13:38:50.947872,15.08843165,9.12e-05,53.219,81.1345,81.6072,278.5023,0,U,52873,999,19170,0.00011569,1.554e-05,0.0
STARLINK-4193,2022-062AX,2025-12-04T11:58:08.772096,15.08850601,0.0001435,53.2189,81.446,100.5852,259.5301,0,U,52875,999,19169,9.0595e-05,1.155e-05,0.0
STARLINK-4200,2022-062AY,2025-12-04T13:44:09.515040,15.08849895,0.0001277,53.2177,81.1211,69.2646,290.8483,0,U,52876,999,19170,0.00055353,8.535e-05,0.0
STARLINK-4214,2022-062AZ,2025-12-04T12:56:26.899872,15.08844034,0.0001266,53.2187,81.2765,96.0336,264.08,0,U,52877,999,19170,9.1583e-05,1.17e-05,0.0
STARLINK-4171,2022-062BA,2025-12-04T13:28:14.181600,15.08848277,0.0001293,53.2182,81.1683,89.894,270.22,0,U,52878,999,19170,8.7533e-05,1.106e-05,0.0
STARLINK-4139,2022-062BB,2025-12-04T14:15:56.218752,15.08836153,0.0001521,53.2199,81.0232,98.2642,261.8522,0,U,52879,999,19171,-2.3585e-05,-6.63e-06,0.0
STARLINK-4186,2022-062BC,2025-12-04T15:56:36.720096,15.08849968,0.0001335,53.2188,80.7054,92.5752,267.5393,0,U,52880,999,19172,0.00016565,2.35e-05,0.0
STARLINK-4181,2022-062BE,2025-12-04T13:12:16.208640,15.08863729,0.0001228,53.2164,80.7946,91.2098,268.9035,0,U,52882,999,19171,0.00021383,3.119e-05,0.0
GLOBALSTAR M087,2022-064A,2025-12-04T10:46:15.156192,12.62260851,3.37e-05,52.001,295.3239,37.4687,322.6203,0,U,52888,999,16654,5.4159e-05,-9.4e-07,0.0
PVSAT,2022-065A,2025-12-04T08:26:45.330720,14.59364181,0.0008118,98.2001,114.751,264.1494,95.8781,0,U,52894,999,18393,0.00019502,8.77e-06,0.0
KSLV-II DUMMY,2022-065B,2025-12-04T08:41:12.276960,14.58647121,0.000703,98.2052,115.3379,284.9309,75.1111,0,U,52895,999,18395,4.8257e-05,1.79e-06,0.0
STEP CUBE LAB-II,2022-065D,2025-12-04T16:58:48.114048,14.6284761,0.0007451,98.1943,118.6044,275.0546,84.9805,0,U,52897,999,18306,0.00048066,2.409e-05,0.0
RANDEV,2022-065E,2025-12-04T18:12:00.781632,14.6320096,0.0006778,98.193,118.9228,275.7258,84.3171,0,U,52898,999,18281,0.00052604,2.662e-05,0.0
SNUGLITE-II,2022-065F,2025-12-04T16:01:50.244096,14.6379975,0.0006379,98.192,119.2466,274.9886,85.0588,0,U,52899,999,18253,0.00058431,3.002e-05,0.0
MIMAN,2022-065G,2025-12-04T15:19:57.034848,14.61521663,0.0006425,98.1976,117.4843,275.3932,84.6536,0,U,52900,999,18202,0.00032308,1.556e-05,0.0
CMS-02 (GSAT 24),2022-067A,2025-12-04T14:07:17.340096,1.00270561,0.0005015,0.0173,348.2426,278.5805,101.6387,0,U,52903,999,1265,0.0,0.0,0.0
MEASAT 3D,2022-067B,2025-12-04T14:09:47.099808,1.0027123,0.0003301,0.0279,345.1244,303.4133,89.0862,0,U,52904,999,1269,0.0,-2.27e-06,0.0
YAOGAN-35 02A,2022-068A,2025-12-04T12:37:41.156256,15.20810382,0.0009547,34.9932,282.1217,127.702,232.4561,0,U,52907,999,19220,0.00084408,0.00019096,0.0
YAOGAN-35 02B,2022-068B,2025-12-04T18:35:51.060192,15.38634015,0.0003527,35.0003,248.8604,315.7472,44.2966,0,U,52908,999,19254,0.0015009,0.00059307,0.0
GAOFEN-12 03,2022-069A,2025-12-04T17:22:47.430912,14.79579132,0.0002309,97.8489,226.258,75.3825,284.7643,0,U,52912,999,18585,0.00034523,2.535e-05,0.0
SES-22,2022-071A,2025-12-04T13:54:38.819808,1.00271634,0.0001316,0.0218,45.153,215.3455,242.8027,0,U,52933,999,557,0.0,1.19e-06,0.0
DS-EO,2022-072A,2025-12-04T17:47:29.408640,15.11764845,0.0003934,9.9931,196.5142,344.597,15.4126,0,U,52935,999,18901,0.0006125,0.00011588,0.0
WFOV (USA 332),2022-073A,2025-12-04T14:17:38.847264,1.0027314,0.0002745,3.2102,81.0475,136.9472,189.3491,0,U,52940,999,1241,0.0,-3.49e-06,0.0
COSMOS 2557 [GLONASS-K],2022-075A,2025-12-04T08:46:35.993568,2.13101723,0.0013727,64.4144,321.3461,276.6628,83.1807,0,U,52984,999,2656,0.0,-4.7e-07,0.0
STARLINK-4260,2022-076A,2025-12-04T15:46:01.439040,15.08840778,0.0001419,53.2161,160.739,86.5037,273.6117,0,U,52986,999,18849,3.0935e-05,2.04e-06,0.0
STARLINK-4259,2022-076B,2025-12-04T16:42:59.556960,15.0884265,0.0001549,53.2157,170.5586,91.0527,269.0643,0,U,52987,999,18836,4.1159e-05,3.67e-06,0.0
STARLINK-4291,2022-076C,2025-12-04T15:40:43.219200,15.08843335,0.0001762,53.216,160.7581,87.0088,273.1106,0,U,52988,999,18849,8.1945e-05,1.016e-05,0.0
STARLINK-4293,2022-076D,2025-12-04T16:37:41.425248,15.08843496,0.0001492,53.2162,170.5747,87.2958,272.8205,0,U,52989,999,18836,8.5869e-05,1.079e-05,0.0
STARLINK-4286,2022-076E,2025-12-04T16:32:24.662976,15.08851383,0.0001334,53.2145,170.5949,66.2959,293.8173,0,U,52990,999,18836,0.00055165,8.505e-05,0.0
STARLINK-4285,2022-076F,2025-12-04T16:27:05.465088,15.08844678,0.0001273,53.2158,170.6109,100.1958,259.9178,0,U,52991,999,18836,0.00013128,1.802e-05,0.0
STARLINK-4269,2022-076G,2025-12-04T16:23:10.151232,15.0884306,0.0001428,53.2158,170.6349,90.4005,269.715,0,U,52992,999,18836,7.7693e-05,9.49e-06,0.0
STARLINK-4264,2022-076H,2025-12-04T15:35:26.691936,15.08832917,0.0001407,53.2159,160.772,86.6267,273.4886,0,U,52993,999,18849,-2.2925e-05,-6.53e-06,0.0
