MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,ORBIT_PERIOD_SEC,SEMI_MAJOR_AXIS,ORBIT_HEIGHT,PERIGEE,APOGEE,ORBITAL_SPEED,AGE_SINCE_LAUNCH,SAT_TYPE_A,SAT_TYPE_B,SAT_TYPE_C,SAT_TYPE_D,SAT_TYPE_E,SAT_TYPE_F,SAT_TYPE_G,SAT_TYPE_H,SAT_TYPE_J,SAT_TYPE_K,SAT_TYPE_L,SAT_TYPE_M,SAT_TYPE_N,SAT_TYPE_P,SAT_TYPE_Q,SAT_TYPE_R,SAT_TYPE_S,SAT_TYPE_T,SAT_TYPE_U,SAT_TYPE_V,SAT_TYPE_W,SAT_TYPE_X,SAT_TYPE_Y,SAT_TYPE_Z,CLUSTER
15.08841166,0.0001647,53.2169,207.1196,93.6887,266.4294,22128,7.8496e-05,9.61e-06,0.0,5726.248855540571,6917.811765843403,546.811765843403,538.6724022455683,540.9511294412378,7.590742809497017,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15.4216339,0.0004916,53.1978,252.8015,119.8277,240.3218,22574,0.001192,0.00051831,0.0,5602.519198695282,6817.798543734805,446.7985437348052,436.4469139707053,443.15017349890513,7.646216047120498,4.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.39322882,0.0004277,53.2004,254.6555,24.9036,335.2175,22572,0.00097534,0.00038437,0.0,5612.857510942919,6826.183208795183,455.1832087951825,445.2636502367805,451.10276735358366,7.641518644655829,4.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.41580811,0.0007954,41.9955,120.6113,313.1845,46.833,22473,0.00099966,0.00043035,0.0,5604.636447436942,6819.516112307221,448.5161123072212,436.09186919149215,446.9403554229493,7.645253095557375,4.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.4031604,0.0006662,41.9957,121.4946,295.9759,64.0395,22471,0.00099227,0.00040923,0.0,5609.238478098299,6823.248656388923,452.24865638892334,440.7030081340372,449.7943046438095,7.643161705570817,4.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.07819159,0.0007262,0.2327,345.6135,17.6586,111.8978,565,0.0013177,0.00021752,0.0,5730.130134259688,6920.937363305081,549.9373633050809,537.9113785918489,547.963348018312,7.589028570187687,4.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.98493641,0.0002581,97.3843,312.14,82.1626,277.989,21962,0.00047693,5.651e-05,0.0,5765.79023334007,6949.621532418014,578.6215324180139,569.8278351004965,573.4152297355304,7.573350733398196,4.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
15.109341,0.0002433,97.3602,321.3118,53.7178,306.4276,22037,0.00027343,4.497e-05,0.0,5718.316900783429,6911.421957887626,540.4219578876264,531.7404089252723,535.1035068499805,7.59425092863483,4.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
15.87004279,0.0001123,53.218,298.5889,85.7145,69.1926,596,0.0022899,0.00651022,0.0,5444.219725383614,6688.761209867358,317.76120986735805,310.01006198349023,311.5123577512268,7.7196178429593,4.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08847237,0.0001417,53.2178,327.0122,92.6996,267.4158,22206,0.00010774,1.428e-05,0.0,5726.225815397109,6917.793209485779,546.7932094857788,538.8129581879948,540.7734607835619,7.5907529902323665,4.925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08861645,0.0001483,53.2183,326.9561,89.5847,270.5315,22206,2.1544e-05,5.5e-07,0.0,5726.171136121629,6917.749171110439,546.7491711104394,538.7232689083639,540.7750733125149,7.590777151551967,4.925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08848627,0.0001304,53.2177,307.3152,89.9122,270.2019,22233,0.00011256,1.504e-05,0.0,5726.220540213276,6917.788960889037,546.7889608890373,538.8868812085375,540.6910405695371,7.590755321182591,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08842732,0.0001255,53.2191,327.6156,91.6946,268.419,22209,4.964e-05,5.02e-06,0.0,5726.24291237266,6917.806979263211,546.8069792632114,538.9387944873142,540.6751640391085,7.590745435596082,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08854307,0.0001365,53.2182,317.4731,99.5793,260.5353,22218,0.00021845,3.192e-05,0.0,5726.198984167396,6917.771599784537,546.7715997845371,538.8273239611663,540.715875607908,7.590764846201724,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08846728,0.0001361,53.2189,327.0616,93.759,266.3558,22206,0.00010312,1.354e-05,0.0,5726.227747103549,6917.79476526852,546.7947652685198,538.8532534009673,540.7362771360722,7.590752136668221,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.50510181,0.0001279,53.2165,312.2804,92.4025,181.9656,583,0.019103,0.01220487,0.0,5572.359411679348,6793.30857477312,422.3085747731202,414.4397106064071,416.1774389398343,7.659986004011922,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08845767,0.0001367,53.2173,317.6624,92.005,268.1099,22219,0.0001444,2.011e-05,0.0,5726.231394199219,6917.797702613169,546.7977026131693,538.852039667222,540.7433655591176,7.590750525125177,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08829008,0.0001332,53.2182,315.7784,91.2788,268.8357,22224,-3.4193e-05,-8.32e-06,0.0,5726.294997106789,6917.848927837704,546.8489278377037,538.9274703605151,540.7703853148923,7.5907224211130835,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0885536,0.0001568,53.2188,315.7112,77.0213,283.0954,22225,0.00018275,2.623e-05,0.0,5726.194987967568,6917.7683812678015,546.7683812678015,538.683675185619,540.8530873499849,7.590766612016905,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08841229,0.0001333,53.2175,315.8084,83.9924,276.122,22228,2.6851e-05,1.39e-06,0.0,5726.24861644737,6917.811573279671,546.8115732796714,538.889428996953,540.7337175623888,7.590742915144715,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08851408,0.0001387,53.2174,306.0218,77.0444,283.0703,22239,0.00027496,4.092e-05,0.0,5726.20998607969,6917.780460658595,546.7804606585951,538.8209645087018,540.7399568084884,7.590759984755684,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08851212,0.0001496,53.218,312.7576,81.0904,279.0258,22231,0.00011818,1.594e-05,0.0,5726.21072991523,6917.781059739065,546.7810597390653,538.7461596925286,540.8159597856029,7.590759656075424,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
15.08844924,0.0001538,53.2193,315.7618,88.2585,271.8583,22225,9.3177e-05,1.195e-05,0.0,5726.234593476354,6917.800279287476,546.8002792874759,538.7363216045214,540.8642369704312,7.5907491114609424,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
15.08846369,0.000136,53.2175,317.0328,94.4945,265.6202,22225,0.00010969,1.459e-05,0.0,5726.229109545612,6917.795862569642,546.7958625696419,538.8550423323322,540.7366828069507,7.590751534645457,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
15.08841394,0.0001408,53.219,315.7949,90.2838,269.8315,22225,6.9228e-05,8.14e-06,0.0,5726.247990250989,6917.811068946155,546.8110689461546,538.8370411476462,540.785096744663,7.590743191841055,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
15.6645534,8.29e-05,53.2171,298.8258,90.2809,131.1866,582,0.0042997,0.00483304,0.0,5515.63761785893,6747.130009748969,376.1300097489693,368.5706726711615,369.6893468267772,7.686154462352113,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
15.08843722,0.0001327,53.2189,315.8312,90.9441,269.1703,22225,6.6461e-05,7.7e-06,0.0,5726.239155203908,6917.8039532685125,546.8039532685125,538.8859606839142,540.7219458531108,7.590747095772714,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15.08845532,0.0001393,53.2186,317.6833,93.5421,266.5731,22223,4.0065e-05,3.5e-06,0.0,5726.232286049544,6917.798420902919,546.7984209029191,538.8347715828877,540.7620702229515,7.590750131043266,4.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08862005,0.000158,53.217,317.1206,94.3365,265.7808,22221,0.00051386,7.904e-05,0.0,5726.169769912127,6917.748070771334,546.7480707713339,538.6550665761524,540.8410749665163,7.590777755247601,4.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08842869,0.0001525,53.2197,315.5753,88.1155,272.0012,22229,4.3656e-05,4.07e-06,0.0,5726.242392440932,6917.806560514253,546.8065605142529,538.751595013774,540.8615260147317,7.59074566533774,4.925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0884133,0.0001797,53.2206,317.7278,70.2039,289.9147,22223,0.00024829,3.666e-05,0.0,5726.248233139267,6917.811264566418,546.8112645664178,538.5681338821751,541.0543952506596,7.590743084516416,4.925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08842892,0.0001411,53.2191,317.7165,94.4523,265.6631,22219,4.0731e-05,3.6e-06,0.0,5726.242305153133,6917.806490213338,546.8064902133383,538.8303877175695,540.7825927091071,7.590745703907506,4.925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08846172,0.0001445,53.2198,327.3347,84.2721,275.8436,22205,7.1965e-05,8.58e-06,0.0,5726.229857181226,6917.796464709997,546.796464709997,538.7968431208465,540.7960862991476,7.590751204287521,4.925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08829533,0.00013289,53.2193,307.8059,98.8554,261.2589,22230,0.00026255993,3.892e-05,0.0,5726.293004631955,6917.847323118805,546.8473231188054,538.9280103880355,540.7666358495744,7.590723301515212,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08847869,0.0001631,53.2192,317.4841,89.1887,270.9292,22223,0.00013115,1.8e-05,0.0,5726.223416895054,6917.791277748897,546.7912777488973,538.6629859914965,540.9195695062981,7.590754050060273,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0884936,0.0001447,53.2181,305.7748,81.5877,278.5279,22238,4.3196e-05,4e-06,0.0,5726.217758411615,6917.786720444607,546.7867204446075,538.7857167061593,540.7877241830565,7.590756550380945,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08846182,0.0001628,53.2185,327.5167,94.8818,265.236,22204,3.9963e-05,3.48e-06,0.0,5726.229819230176,6917.796434144494,546.796434144494,538.6702168850152,540.9226514039728,7.59075122105696,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08856201,0.0001332,53.2184,305.7895,93.262,266.8524,22238,0.00015509,2.182e-05,0.0,5726.191796324798,6917.765810736231,546.7658107362313,538.8443643302408,540.6872571422218,7.590768022320748,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08847824,0.0001402,53.2183,307.822,95.8665,264.2487,22236,0.00011249,1.503e-05,0.0,5726.223587674405,6917.791415293409,546.791415293409,538.821540936985,540.7612896498331,7.5907539745978525,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.56305085,0.00048324,53.2182,246.0863,107.956,252.198,22323,0.0016903386,0.00122479,0.0,5551.610724191652,6776.434830168411,405.4348301684113,395.1601858010808,401.7094745357426,7.669516995527496,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08875638,0.0001587,53.2186,307.2431,81.7519,278.3653,22233,-0.00022601,-3.887e-05,0.0,5726.118032797081,6917.706401862781,546.7064018627807,538.608561856805,540.8042418687564,7.59080061679516,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0884802,8.56e-05,53.2183,307.3094,75.529,284.5797,22238,8.9715e-05,1.141e-05,0.0,5726.222843835524,6917.790816210698,546.7908162106978,539.1986533168301,540.3829791045655,7.590754303278604,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08843237,0.0001359,53.2175,307.6734,94.078,266.0368,22232,0.00013708,1.894e-05,0.0,5726.240995836468,6917.805435699845,546.8054356998446,538.8653059411336,540.7455654585565,7.59074628245395,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
15.08843567,0.0001326,53.218,305.9726,93.9032,266.2112,22237,5.0951e-05,5.23e-06,0.0,5726.239743447174,6917.80442703514,546.8044270351402,538.8871261681152,540.7217279021643,7.590746835846118,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
15.08853458,0.0001393,53.2173,307.3205,107.8363,252.2781,22234,0.00069678,0.00010823,0.0,5726.202206178727,6917.774194773691,546.7741947736913,538.81054882836,540.7378407190236,7.590763422481193,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
15.62512009,0.000405,53.206,249.7643,111.28,248.8649,22316,0.0012524,0.00114697,0.0,5529.557501148141,6758.477117592774,387.4771175927745,377.7399343601492,383.2143008253997,7.679699438507166,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
15.08877332,0.0001724,53.2186,307.179,102.0591,258.0595,22233,0.00034066,5.143e-05,0.0,5726.111604147288,6917.701224239839,546.7012242398387,538.5086125487796,540.8938359308977,7.5908034575001,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
15.08845287,0.0001448,53.2181,307.4082,89.4032,270.7126,22239,0.00010181,1.333e-05,0.0,5726.233215851242,6917.799169758388,546.7991697583875,538.7974724386067,540.8008670781683,7.590749720191869,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15.08875313,0.0001429,53.2185,305.962,88.6855,271.4301,22243,0.00032484,4.89e-05,0.0,5726.119266158343,6917.707395209494,546.7073952094943,538.7188548227195,540.695935596269,7.590800071795446,4.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08853093,0.00014428,53.2184,278.0045,79.7884,280.3271,22273,0.00017399466,2.483e-05,0.0,5726.203591379059,6917.775310405818,546.7753104058183,538.7772137840329,540.7734070276038,7.590762810398587,4.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08854422,0.00016746,53.2169,307.9603,96.7692,263.3491,22023,0.00026297688,3.901e-05,0.0,5726.1985477350445,6917.771248284426,546.7712482844263,538.6127983111883,540.9296982576634,7.590765039049576,4.925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.08844153,0.0001258,53.2183,305.9254,91.9357,268.1779,22037,8.7462e-05,1.105e-05,0.0,5726.237519508749,6917.802635892054,546.8026358920542,538.9323763204593,540.6728954636492,7.590747818536254,4.925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.35381568,0.0001097,98.4642,54.7878,46.764,313.3637,20652,0.00013114,3.33e-06,0.0,6019.305383751452,7151.8683851506685,780.8683851506685,773.0838251888172,774.6529451125198,7.465499838115573,4.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
14.4109601,0.0003468,98.506,67.1969,335.4436,24.6587,20710,0.00041021,1.277e-05,0.0,5995.436764827348,7132.949453814793,761.9494538147928,752.4757469442102,757.4231606853755,7.475393764215952,4.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
13.17647139,0.0001636,87.9123,44.5546,113.737,246.3933,19246,9.2403e-05,4.9e-07,0.0,6557.142458152448,7571.786179861111,1200.7861798611111,1192.5474356420857,1195.0249240801368,7.2555355854010175,4.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.17648394,0.0001512,87.9117,44.557,94.2327,265.8977,19246,0.00013414,6.5e-07,0.0,6557.136212773314,7571.781372006347,1200.7813720063468,1192.636518662899,1194.9262253497936,7.255537888924725,4.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.17648946,0.0001116,87.9115,44.5664,129.1336,230.9895,19246,0.00010717,5.4e-07,0.0,6557.133465805542,7571.779257318859,1200.779257318859,1192.9342467537426,1194.6242678839762,7.255538902107598,4.925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.17647763,0.0001537,87.9126,44.5115,113.4704,246.6589,19250,7.3439e-05,4.1e-07,0.0,6557.139352878786,7571.783789341135,1200.7837893411352,1192.6200061727131,1194.9475725095572,7.255536730738884,4.925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.17647924,0.0001601,87.9127,44.5391,107.1586,252.9721,19249,0.00015307,7.2e-07,0.0,6557.138551678847,7571.783172556639,1200.783172556639,1192.570930070713,1194.9954150425656,7.255537026250679,4.925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.18685439,0.0001733,87.9189,14.0815,101.6613,258.4713,19595,1.3674e-05,1.8e-07,0.0,6551.979527848566,7567.811101137592,1196.8111011375922,1188.4995994737646,1191.122602801419,7.257440861473175,4.925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.11416752,0.0001401,87.8859,59.8088,102.1117,258.0168,19022,0.0015138,5.49e-06,0.0,6588.294672020477,7595.749008776456,1224.7490087764563,1216.684844340327,1218.813173212587,7.24408177755761,4.925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.18684533,0.0001747,87.9188,14.0951,99.594,260.5389,19599,5.8132e-05,3.6e-07,0.0,6551.984029375129,7567.81456743849,1196.8145674384905,1188.4924702335593,1191.1366646434226,7.257439199403073,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.18686189,0.0001865,87.9187,14.0924,101.983,258.1511,19597,8.4278e-05,4.6e-07,0.0,6551.975801423973,7567.808231686209,1196.8082316862092,1188.3968354509998,1191.2196279214195,7.257442237358445,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.11419858,0.0001365,87.8872,59.7873,94.3172,265.8111,19011,-0.00079691,-2.7e-06,0.0,6588.279068136545,7595.737015462192,1224.7370154621922,1216.7001973595816,1218.7738335648028,7.24408749658888,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.11417218,0.0001687,87.8862,59.8049,122.764,237.365,19010,-0.0015609,-5.4e-06,0.0,6588.292330930796,7595.747209390164,1224.7472093901642,1216.4658068359404,1219.028611944388,7.244082635597005,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13.18685503,0.0001654,87.9188,14.0864,91.209,268.9231,19596,6.1406e-05,3.7e-07,0.0,6551.979209860169,7567.810856277635,1196.8108562776351,1188.5591403620074,1191.062572193263,7.257440978882072,4.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
