MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,ORBIT_PERIOD_SEC,SEMI_MAJOR_AXIS,ORBIT_HEIGHT,PERIGEE,APOGEE,ORBITAL_SPEED,AGE_SINCE_LAUNCH,SAT_TYPE_A,SAT_TYPE_B,SAT_TYPE_C,SAT_TYPE_D,SAT_TYPE_E,SAT_TYPE_F,SAT_TYPE_G,SAT_TYPE_H,SAT_TYPE_J,SAT_TYPE_K,SAT_TYPE_L,SAT_TYPE_M,SAT_TYPE_N,SAT_TYPE_P,SAT_TYPE_Q,SAT_TYPE_R,SAT_TYPE_S,SAT_TYPE_T,SAT_TYPE_U,SAT_TYPE_V,SAT_TYPE_W,SAT_TYPE_X,SAT_TYPE_Y,SAT_TYPE_Z
0.11586071192635108,-0.1349863199133243,-0.42489338518449676,-1.2339611587573753,-0.5475132895785362,0.5500995996648756,0.2927623999031133,-0.06530297518493927,-0.038042022241697795,-0.013178202933396067,-0.14518500569168133,-0.1405230108556599,-0.14052301085565608,-0.127327331773713,-0.15172349551183997,0.12598720653097117,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11589042218856566,-0.1301213321712292,-0.42496108547591854,-1.240804444547737,-0.7581910981487348,0.7596730241184491,0.2929130978387517,-0.03267519407441253,-0.028436409415618067,-0.013178202933396067,-0.1452115738063871,-0.14055010411377747,-0.1405501041137736,-0.12785653251156062,-0.1512622920226819,0.12601587329634267,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11600646374104841,-0.1257134573713444,-0.42490789238980126,-1.2405711187690434,-0.6753167477161378,0.6772586275892882,0.2929130978387517,-0.016701643719793192,-0.023728270671692,-0.013178202933396067,-0.14531534222320563,-0.14065592371479071,-0.14065592371478688,-0.12841796167988895,-0.1509240950099358,0.12612783896376234,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11583491772266033,-0.12783576746017783,-0.4249852641514265,-1.2394672723140185,-0.708197258517436,0.7099551283366881,0.2928377488709325,-0.03734439884263653,-0.029812246206738557,-0.013178202933396067,-0.14516193942200847,-0.14049948866870388,-0.14049948866870002,-0.1280412752688444,-0.15098352375482516,0.12596231826375537,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8524517892030399,0.008530818478480598,-0.42656654952963885,0.9888763747269096,-1.0666811448739177,1.066957767820205,0.30557172443237385,0.10812659967015002,0.16453101171697107,-0.013178202933396067,-0.7845858266349987,-0.7957866334953296,-0.7957866334953257,-0.8026127179987576,-0.7799557282375483,0.8296781243195603,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11586720093242288,-0.12790106930906503,-0.42490305665469985,-1.2386323595878492,-0.6710601275547458,0.6730153933277208,0.2928377488709325,-0.02516876869144378,-0.026224341547325725,-0.013178202933396067,-0.14519080842813437,-0.14052892828763724,-0.1405289282876334,-0.12806422499961997,-0.15101893047605133,0.12599346762931707,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5317753847116092,-0.12891324796681633,-0.4247869990122622,-1.25993809545194,-0.9611002307090277,-0.42553983791825767,-0.9646611750633528,6.251984326373776,4.325648407613828,-0.013178202933396067,-0.5108837158164106,-0.5144988697261579,-0.5144988697261541,-0.5050655418833307,-0.517720830374265,0.5250367678538658,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11590407984723218,-0.12597466476689312,-0.42496108547591854,-1.2446650959863637,-0.6431744464825158,0.6452858363596878,0.2929884468065709,-0.03132031756746159,-0.028035649616369666,-0.013178202933396067,-0.1452237870138963,-0.14056255873033083,-0.140562558730327,-0.1282968681830726,-0.15085875756939077,0.12602905125692562,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.11586658601414257,-0.1257134573713444,-0.42485469930368397,-1.238420585989517,-0.642161923746937,0.6442787529550061,0.2928377488709325,-0.029765793010997726,-0.027578089215652992,-0.013178202933396067,-0.14519025854301715,-0.14052836753359949,-0.14052836753359563,-0.12828933718189525,-0.15079905124972146,0.12599287430831463,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11580211668697707,-0.12695419250020087,-0.42490305665469985,-1.468923966107204,-0.7468510553350933,0.7484054884526786,0.2953996137767846,-0.038856775477536555,-0.03025718425157339,-0.013178202933396067,-0.1451326072759436,-0.1404695767688838,-0.14046957676887994,-0.12810205753216022,-0.15086581452886624,0.12593066923112112,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.11581072554291298,-0.1367494698332782,-0.4249417425355123,-1.232747677297904,-0.745652126740245,0.7471771837980142,0.2927623999031133,-0.03502831082892808,-0.029127483400148774,-0.013178202933396067,-0.1451403057057246,-0.14047742735785732,-0.14047742735785348,-0.1270994754805829,-0.15185558443841998,0.12593897573873405,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.11593794889887675,-0.12803167300683937,-0.42490789238980126,-1.239713716811193,-0.7086505636752055,0.7104059983128427,0.2928377488709325,0.005606039624501069,-0.01715202325725371,-0.013178202933396067,-0.14525407397308618,-0.14059344435850127,-0.1405934443584974,-0.128115808580124,-0.1510952696513002,0.12606173070434148,0.19920156231876815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11574690349815053,-0.126464428633547,-0.42490789238980126,-1.238861000109943,-0.7786353725889815,0.7800211653787358,0.2928377488709325,-0.04090632481317733,-0.030859901744931216,-0.013178202933396067,-0.14508323300700243,-0.14041922664122614,-0.14041922664122228,-0.12810181052500308,-0.15076735252968662,0.12587739511710608,0.19920156231876815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11578734246616801,-0.1286520405712676,-0.4249659212110203,-1.3762055491417229,-0.7716673944745753,0.7730821921709541,0.2943447282273161,-0.044039775354378856,-0.03178133372430549,-0.013178202933396067,-0.14511939548435962,-0.14045610384886542,-0.1404561038488616,-0.1279133185496993,-0.15102283329466834,0.12591641388550281,0.19920156231876815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1159639211052282,-0.13172122746896517,-0.42490789238980126,-1.2372876909435706,-0.7541463028274219,0.7556436370651981,0.2928377488709325,0.019246949947631826,-0.013128647319917428,-0.013178202933396067,-0.14527729922409713,-0.14061712870248855,-0.1406171287024847,-0.127759071976379,-0.15148840031482055,0.1260867906519074,0.19920156231876815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11580459254216258,-0.12365644913139817,-0.42485469930368397,-1.4284649012611896,-0.6949317279074742,0.6967766624448791,0.2950228689376887,-0.0408779986796567,-0.030850434978019838,-0.013178202933396067,-0.14513482129859956,-0.14047183455152543,-0.1404718345515216,-0.12844453542515477,-0.15053739620399156,0.12593305813294844,0.19920156231876815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11569570346021317,-0.12790106930906503,-0.42496108547591854,-1.5674183674095041,-0.7814378152232296,0.7828032859558953,0.2965298482940723,-0.027726652676228997,-0.026978527311265623,-0.013178202933396067,-0.14503744728959825,-0.14037253602502342,-0.14037253602501956,-0.12790652185362428,-0.15086561963373482,0.12582799314126697,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7179033648533205,0.19511452621138217,1.6898557822274745,-1.247403159943564,-1.4017170805578292,1.4005330769305846,0.32018942418929464,0.035763133462465777,0.04624060357031384,-0.013178202933396067,-0.6706010957470173,-0.6784965620008188,-0.678496562000815,-0.7033271844788935,-0.6465230812797489,0.7021747641270789,0.19920156231876815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446119274969895,-0.10964920254509757,1.2531985740261786,1.5947756323771065,-0.793956663271912,0.795469782669174,0.13121421289879265,-0.028921128186135365,-0.03304041372351896,-0.013178202933396067,2.9838229957541382,2.9786029118669775,2.978602911866981,3.015153508214495,2.908657013444291,-2.9597591556144773,0.19920156231876815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446706845569626,-0.1124245311228028,1.2531598881453656,1.5950145804637204,-0.8203172054955714,0.8216771267504233,0.13121421289879265,0.3285973366839404,-0.030392874577303164,-0.013178202933396067,2.9838916777355027,2.978669893422339,2.9786698934223423,3.015534094118921,2.90841843796855,-2.9598211437298105,0.19920156231876815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.944591473373111,-0.09387880603884305,1.253116366529452,1.5950970409798853,-0.8225381889438023,0.8239546521907185,0.1310635149631543,-0.15812925048629306,-0.03399655718156829,-0.013178202933396067,2.983799086720142,2.978579594757563,2.978579594757567,3.013351159625949,2.910362954679342,-2.959737576743383,0.19920156231876815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.944613383882392,-0.11317550238500541,1.2531550524102644,1.5949414904607562,-0.7798491289226354,0.7814253935988624,0.1309881659953351,-0.036407930042869935,-0.03309405873601678,-0.013178202933396067,2.9838246981396352,2.978604572105619,2.978604572105624,3.0155529349984938,2.9082720767773482,-2.959760692085249,0.19920156231876815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.944596732542619,-0.1105960793539617,1.2531405452049593,1.5949546091792368,-0.732302925318452,0.7341430384359554,0.1311388639309735,-0.017522419034457427,-0.03295521282131655,-0.013178202933396067,2.9838052342126393,2.978585590055083,2.9785855900550855,3.0152428461036833,2.9085362323625192,-2.9597431251068658,0.19920156231876815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446176074000587,-0.11748542441155943,1.2531598881453656,1.5949724131543177,-0.7873710289938488,0.7888910840685065,0.1311388639309735,-0.03275539457293481,-0.0330688140242531,-0.013178202933396067,2.983829635058885,2.978609386798742,2.9786093867987447,3.016043932110332,2.9078043292974107,-2.959765147850903,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446151153628146,-0.10413119631413068,1.253193738291077,1.5948965119973937,-0.7870617647273331,0.7886319391756703,0.1309881659953351,-0.07581623670505948,-0.03338752851026954,-0.013178202933396067,2.983826722087136,2.978606545945134,2.9786065459451376,3.014534763161792,2.9092654776709077,-2.959762518778375,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.944607186153399,-0.10703712858961026,1.2531840668208736,1.594751269042785,-0.7460747172962029,0.74785454219677,0.1311388639309735,-0.02845016355651514,-0.033037258134548504,-0.013178202933396067,2.9838174535451834,2.9785975068691535,2.978597506869157,3.014853426627067,2.9089380585049405,-2.9597541535489826,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.944613788433892,-0.1150366050782901,1.2531889025559753,1.5948084291733082,-0.6698770858229032,0.6720346457861321,0.1310635149631543,-0.03401130025192208,-0.03307828079116448,-0.013178202933396067,2.9838251710245327,2.9786050332830474,2.97860503328305,3.0157633250713376,2.9080685088468345,-2.9597611188826938,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446273328181403,-0.10684122304294873,1.2531550524102644,1.5948440371234704,-0.7361210680608801,0.7379554179773189,0.13121421289879265,-0.019003568666741327,-0.03296467958822793,-0.013178202933396067,2.9838410032213747,2.9786204735119357,2.9786204735119397,3.01485448691356,2.9089820498738876,-2.9597754080644565,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446105682039465,-0.09818872806539708,1.2531840668208736,1.5947550172480651,-0.7707279513088239,0.7724079940757694,0.1310635149631543,-0.037593702945489846,-0.03310352550292816,-0.013178202933396067,2.9838214068612174,2.9786013623110867,2.9786013623110907,3.013859249522088,2.9099118281491996,-2.9597577215751434,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446094840059236,-0.11053077750507453,1.2531840668208736,1.5947756323771065,-0.7636815980035884,0.7653541965049023,0.1309881659953351,-0.05109593466192047,-0.03320450434998287,-0.013178202933396067,2.9838201395301023,2.978600126355902,2.978600126355906,3.0152501376808356,2.9085576416045487,-2.959756577758098,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446092412750233,-0.10834316556735392,1.2531018593241467,1.5950764258508443,-0.7965388080724778,0.7980433232106361,0.13136491083443103,-0.029832342360835366,-0.03304672490145988,-0.013178202933396067,2.9838198557992763,2.97859984964954,2.978599849649544,3.015003104697915,2.908797183333148,-2.959756321679677,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9445998556802047,-0.10546988421631791,1.2531405452049593,1.5950183286690005,-0.8186247250233385,0.8200200742446024,0.13121421289879265,-0.039691031301526875,-0.03311930344778046,-0.013178202933396067,2.9838088848788495,2.9785891503406217,2.978589150340625,3.0146682216792096,2.9091016723791188,-2.9597464199816055,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.944618788690441,-0.11219597465169769,1.2531889025559753,1.5947840658389871,-0.7851352178068125,0.7866862456103487,0.1309881659953351,-0.04299273225026664,-0.03314454815954414,-0.013178202933396067,2.9838310158833945,2.978610733437332,2.978610733437336,3.0154486608082927,2.9083854959698385,-2.9597663940996264,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.927606297702772,-0.13312521722003962,1.253092187853944,1.3098914159513484,-0.7772743979914725,0.7787918072895481,0.1493733141432149,-0.01975267545081118,-0.03296783517719839,-0.013178202933396067,2.9639607389063984,2.9592298255236025,2.959229825523611,2.9982657254263754,2.8870924259416606,-2.941823161310035,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446103092909874,-0.11343670978055415,1.2531985740261786,1.5948215478917889,-0.6770653617709917,0.6791906265058014,0.13121421289879265,-0.04004340157694925,-0.033122459036750915,-0.013178202933396067,2.9838211042149725,2.9786010671576033,2.978601067157607,3.01557886399317,2.908240006344209,-2.9597574484248055,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446055841294583,-0.10445770555856657,1.253121202264553,1.5950736146968838,-0.7458565377109213,0.7476480690301195,0.1309881659953351,-0.03436111093696609,-0.03307828079116448,-0.013178202933396067,2.983815580922241,2.9785956806075418,2.978595680607549,3.014560636495295,2.909219032658803,-2.9597524634314594,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.934948680892996,-0.09952741596758431,1.2532082454963813,1.5946931718609416,-0.6635615282159409,0.6658088477509129,0.13023467631714333,-0.06252803793606822,-0.03328970525218529,-0.013178202933396067,2.9725326261794023,2.967591233634942,2.967591233634946,3.002908797348741,2.898970944657915,-2.9495660729257556,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-2.9446193065163646,-0.1195097817270621,1.253145380940061,1.5948993231513537,-0.7354718249260372,0.7372622580607071,0.1311388639309735,-0.08865514204296737,-0.03348219617938334,-0.013178202933396067,2.9838316211763805,2.9786113237446985,2.9786113237447025,3.0162742247977654,2.9075843115652016,-2.959766940400459,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.9276843599603617,-0.1331578681444832,1.2531308737347566,1.3093582337502367,-1.1184850277636935,1.1181430978935158,0.1497500589823108,0.00443716001837841,-0.03278481101691171,-0.013178202933396067,2.9640518419478754,2.9593186966027227,2.9593186966027263,2.998359023809442,2.8871759671781883,-2.9419054725516545,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-2.944607946710223,-0.11350201162944133,1.2531018593241467,1.5951420194432477,-0.8242412606580392,0.8255769413572561,0.1311388639309735,-0.0383469050741651,-0.03310983668086908,-0.013178202933396067,2.9838183425683016,2.978598373882329,2.9785983738823325,3.0155835140530436,2.9082302074213517,-2.959754955928046,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.9445895315259074,-0.11660384945158248,1.2531840668208736,1.5948337295589499,-0.6656797766167333,0.6678535641614645,0.13121421289879265,-0.10674803323087774,-0.03361473091614265,-0.013178202933396067,2.983796816877522,2.978577381109868,2.978577381109872,3.0159122210720986,2.9078695942199198,-2.9597355281170934,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.944615617006677,-0.11049812658063093,1.2531018593241467,1.595159823418329,-0.7808955436326268,0.7824756678190169,0.1311388639309735,-0.04898678099833537,-0.03318872640513057,-0.013178202933396067,2.983827308464512,2.9786071178052342,2.9786071178052382,3.0152535044616973,2.908568074964052,-2.9597630480072405,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.944750365020554,-0.11748542441155943,1.2531792310857717,1.5948121773785886,-0.6883323250148059,0.6903823148858634,0.13121421289879265,-0.4176256422262809,-0.03591515527560787,-0.013178202933396067,2.9839848179912267,2.978760727616846,2.9787607276168497,3.016196536601561,2.9079526929565707,-2.959905206010013,0.19920156231876815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446173646691585,-0.10690652489183591,1.2531985740261786,1.5947878140442668,-0.7940996450389655,0.7956214772405907,0.1311388639309735,-0.042114451471768344,-0.03313823698160322,-0.013178202933396067,2.9838293513278407,2.9786091100921954,2.9786091100921994,3.0148503947766563,2.9089637510321693,-2.9597648917723918,0.19920156231876815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446060048630165,-0.11869350861597232,1.2531889025559753,1.5947240945545031,-0.6795193525433096,0.6816124724758468,0.1306867701240584,-0.04091826956827639,-0.033128770214691836,-0.013178202933396067,2.983816072722176,2.9785961602317794,2.9785961602317834,3.0161668622086446,2.9076589288919754,-2.959752907300689,0.19920156231876815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9445791102792476,-0.1106940321272925,1.2531840668208736,1.5947737582744663,-0.7658983449550175,0.7675579815285362,0.1309881659953351,-0.03483207556658632,-0.033084591969105404,-0.013178202933396067,2.9837846353958537,2.9785655012063184,2.978565501206322,3.0152336386184597,2.9085058003984807,-2.9597245338248235,0.19920156231876815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.927617463324192,-0.1431164000997785,1.2530728449135378,1.3095568886300886,-0.7845601133659974,0.786001513169927,0.1497500589823108,-0.0066799941916787465,-0.03287001191911413,-0.013178202933396067,2.963973769773285,2.959242537149776,2.9592425371497795,2.9994049123250104,2.8860102021580274,-2.9418349346718604,0.19920156231876815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9276692782804123,-0.12349319450918021,1.2530825163837407,1.310023540187476,-1.1579924786868703,1.1574614880570557,0.14952401207885327,-0.04388056883284419,-0.0331477037485146,-0.013178202933396067,2.9640342407279614,2.9593015266091225,2.9593015266091265,2.997252148767285,2.8882180482098336,-2.941889569949553,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.944608399807901,-0.10772279800292568,1.2531550524102644,1.5949302458449157,-0.7952996327580143,0.7968129116869244,0.1311388639309735,-0.04739062043838334,-0.033176104049248735,-0.013178202933396067,2.9838188721991195,2.9785988904008316,2.9785988904008356,3.0149321624615477,2.908864249597465,-2.959755433941102,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9446167982970595,-0.11405707734498237,1.2531840668208736,1.5947578284020252,-0.7891238795455043,0.7906471594195573,0.1309881659953351,-0.02423366500654565,-0.0330057022448439,-0.013178202933396067,2.9838286892887647,2.9786084644436177,2.9786084644436217,3.015656297976408,2.9081792515146296,-2.9597642942558977,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.944615940647876,-0.10863702388734625,1.2531066950592487,1.5950183286690005,-0.8019424597428988,0.8034158392816374,0.1311388639309735,-0.04253507749061394,-0.03314139257057368,-0.013178202933396067,2.983827686772509,2.9786074867472436,2.978607486747247,3.0150439514114553,2.908772456711403,-2.959763389445223,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9276852176095423,-0.14367146581531953,1.253121202264553,1.3099823099293935,-1.0362705117079434,1.0363460139952578,0.14952401207885327,-0.041635637431654444,-0.033131925803662296,-0.013178202933396067,2.9640528428763617,2.9593196730085483,2.959319673008551,2.999545274524462,2.8860249987261093,-2.941906376884399,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.944571828352232,-0.128619389646824,1.2531792310857717,1.594785002890307,-0.6919026326943414,0.6938923587189181,0.13121421289879265,-0.04460936953324563,-0.03315401492645552,-0.013178202933396067,2.9837761234980125,2.9785572000372067,2.9785572000372103,3.017247175361279,2.9065326297954246,-2.9597168514798553,0.19920156231876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
