OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-4762,2022-114BA,2026-02-02T06:42:28.139040,15.08851281,0.00014122,53.2191,63.2941,99.6511,260.4641,0,U,53866,999,18804,-0.00010749553,-1.999e-05,0.0
STARLINK-4793,2022-114BB,2026-02-02T06:25:13.664928,15.08835164,0.00013725,53.2186,73.2017,90.9451,269.1698,0,U,53867,999,18790,1.5456259e-05,-4.2e-07,0.0
STARLINK-4789,2022-114BC,2026-02-02T06:00:01.929312,15.08838713,0.00014773,53.2198,63.1299,89.7525,270.3636,0,U,53868,999,18804,5.066207e-05,5.18e-06,0.0
STARLINK-4810,2022-114BD,2026-02-02T07:07:33.093984,15.088376,0.00014353,53.2175,72.674,87.6652,272.4504,0,U,53869,999,18791,9.8249071e-05,1.276e-05,0.0
STARLINK-4732,2022-114BE,2026-02-02T06:05:19.946112,15.08835636,0.00014152,53.2182,63.1327,95.195,264.9203,0,U,53870,999,18804,2.6169028e-05,1.29e-06,0.0
STARLINK-4740,2022-114BF,2026-02-02T06:58:15.934080,15.08840042,0.00015685,53.2188,62.6536,96.2833,263.8338,0,U,53871,999,18805,1.9050847e-05,1.5e-07,0.0
CHUANGXIN 16B (CX-16B),2022-102B,2026-02-01T09:49:16.114656,15.3492479,0.0002787,28.9937,48.3875,214.2255,145.8173,0,U,53876,999,18575,0.0009968,0.00035171,0.0
YUNHAI-1 03,2022-115A,2026-02-02T06:10:01.227360,14.32614417,0.00058883,98.5505,33.1493,86.4543,273.7314,0,U,53877,999,17619,0.0001565381,3.82e-06,0.0
STARLINK-5028,2022-119A,2026-02-02T06:23:55.651776,15.08838564,0.00010016,53.2161,123.3708,88.5127,271.598,0,U,53886,999,18633,5.0244888e-05,5.12e-06,0.0
STARLINK-5029,2022-119B,2026-02-02T06:08:01.545216,15.08827306,0.00013274,53.2166,123.3046,91.5642,268.5502,0,U,53887,999,18633,-5.6627857e-05,-1.189e-05,0.0
STARLINK-5034,2022-119C,2026-02-01T16:00:09.540576,15.08844068,0.00014247,53.2171,126.0257,80.3883,279.727,0,U,53888,999,18624,2.1150479e-05,4.9e-07,0.0
STARLINK-5031,2022-119D,2026-02-02T06:13:18.847488,15.08839299,0.0001378,53.2167,123.3253,102.9982,257.1165,0,U,53889,999,18633,4.794567e-05,4.75e-06,0.0
STARLINK-5050,2022-119E,2026-02-02T03:41:33.891072,15.0883693,0.00013641,53.217,88.4294,93.642,266.4728,0,U,53890,999,18681,9.6980559e-05,1.256e-05,0.0
STARLINK-5041,2022-119F,2026-02-02T06:02:43.933632,15.08826513,0.00010516,53.217,123.2816,87.3594,272.7518,0,U,53891,999,18633,-3.9810594e-05,-9.21e-06,0.0
STARLINK-5046,2022-119G,2026-02-02T05:36:10.651968,15.08840244,0.0001456,53.2181,123.1681,89.9949,270.121,0,U,53892,999,18633,0.00012461836,1.696e-05,0.0
STARLINK-5052,2022-119H,2026-02-02T05:53:28.105152,15.08844094,0.00014876,53.216,123.24,89.3522,270.764,0,U,53893,999,18633,6.8222726e-05,7.98e-06,0.0
STARLINK-5043,2022-119J,2026-02-01T23:35:51.264672,15.08839008,0.00013199,53.2172,124.4476,90.2917,269.8226,0,U,53894,999,18629,6.5510009e-05,7.55e-06,0.0
STARLINK-5032,2022-119K,2026-02-01T15:23:00.337632,15.08842052,0.0001464,53.2182,125.8653,85.617,274.4989,0,U,53895,999,18624,0.00015552185,2.188e-05,0.0
STARLINK-5037,2022-119L,2026-02-01T15:12:23.776128,15.08843547,0.00014454,53.2173,125.8209,82.7665,277.3491,0,U,53896,999,18624,0.00020511032,2.978e-05,0.0
STARLINK-5035,2022-119M,2026-02-02T05:52:05.387520,15.08841526,0.0001387,53.2176,123.2369,87.3661,272.749,0,U,53897,999,18633,4.24493e-05,3.88e-06,0.0
STARLINK-5044,2022-119N,2026-02-01T13:21:06.372000,15.08845221,0.00013115,53.2172,126.0496,85.0962,275.018,0,U,53898,999,18623,8.3427582e-05,1.04e-05,0.0
STARLINK-5042,2022-119P,2026-02-01T15:01:47.489376,15.08833034,0.00015162,53.2189,125.7773,96.4244,263.6921,0,U,53899,999,18624,0.00011800855,1.59e-05,0.0
STARLINK-5045,2022-119Q,2026-02-01T16:21:15.508800,15.08830107,0.00013508,53.2173,125.407,96.1324,263.9822,0,U,53900,999,18625,1.3538492e-05,-7.2e-07,0.0
STARLINK-5024,2022-119R,2026-02-02T06:00:02.000160,15.80791548,9.654e-05,53.2065,60.7306,53.5342,323.0081,0,U,53901,999,574,0.00028763523,0.00056225,0.0
STARLINK-5021,2022-119S,2026-02-02T06:41:04.781184,15.08824115,0.00011512,53.2192,72.8471,103.1601,256.952,0,U,53902,999,18704,-0.00010980138,-2.034e-05,0.0
STARLINK-5022,2022-119T,2026-02-02T05:26:56.618880,15.08839902,0.00014432,53.2186,123.1237,100.2398,259.8757,0,U,53903,999,18633,0.00010618443,1.402e-05,0.0
STARLINK-4787,2022-119U,2026-02-02T06:34:25.298688,15.08851164,0.00015002,53.2172,122.7098,89.6274,270.489,0,U,53904,999,18634,2.7083355e-05,1.43e-06,0.0
STARLINK-5003,2022-119V,2026-02-01T16:01:28.532640,15.08844192,0.00013478,53.2168,116.0487,84.4066,275.7079,0,U,53905,999,18638,6.2159645e-05,7.02e-06,0.0
STARLINK-5054,2022-119W,2026-02-02T05:10:58.509408,15.08841383,0.0001449,53.2176,113.0827,94.7726,265.3432,0,U,53906,999,18647,6.0141291e-05,6.69e-06,0.0
STARLINK-5057,2022-119Y,2026-02-02T06:09:20.333376,15.08839201,0.00013306,53.2173,113.3284,94.2424,265.872,0,U,53908,999,18647,7.6592359e-05,9.31e-06,0.0
STARLINK-4796,2022-119Z,2026-02-02T04:49:52.324320,15.08841748,0.00014715,53.2183,113.6935,91.6393,268.4768,0,U,53909,999,18646,0.00019063985,2.748e-05,0.0
STARLINK-5048,2022-119AB,2026-02-01T15:56:10.775904,15.08834893,0.00012626,53.2168,116.0267,82.8788,277.2348,0,U,53911,999,18638,9.1493314e-05,1.168e-05,0.0
STARLINK-5059,2022-119AC,2026-02-02T05:00:22.001472,15.08842334,0.00012927,53.2187,113.0422,81.8544,278.2594,0,U,53912,999,18647,1.8593139e-05,8e-08,0.0
STARLINK-5053,2022-119AD,2026-02-02T05:48:07.240608,15.08831783,0.00012965,53.2161,113.2375,98.803,261.3109,0,U,53913,999,18647,3.7010468e-05,3.01e-06,0.0
STARLINK-5040,2022-119AE,2026-02-01T15:24:20.627424,15.08831058,0.00012289,53.2162,115.8959,95.9089,264.2044,0,U,53914,999,18638,0.00013744171,1.9e-05,0.0
STARLINK-5017,2022-119AF,2026-02-02T06:04:04.492992,15.08816364,8.394e-05,53.2184,113.3079,70.2178,289.8905,0,U,53915,999,18647,-5.5340505e-05,-1.168e-05,0.0
STARLINK-5051,2022-119AG,2026-02-01T14:33:58.073760,15.08826378,0.00012776,53.2175,95.7582,97.8552,262.2586,0,U,53916,999,18667,-4.1403395e-05,-9.46e-06,0.0
STARLINK-5036,2022-119AH,2026-02-02T05:53:25.355904,15.08828237,0.00012553,53.2166,113.2613,91.6667,268.4469,0,U,53917,999,18647,-8.1655426e-05,-1.587e-05,0.0
STARLINK-5012,2022-119AJ,2026-02-02T05:37:30.596160,15.08803707,0.00015559,53.2169,113.1941,105.9724,254.144,0,U,53918,999,18647,0.00044071355,6.726e-05,0.0
STARLINK-5023,2022-119AK,2026-02-02T05:32:12.234624,15.08846554,0.00017222,53.217,113.1721,94.1273,265.9916,0,U,53919,999,18647,7.2113075e-05,8.6e-06,0.0
STARLINK-5025,2022-119AL,2026-02-02T06:00:06.768576,15.08847701,0.00016068,53.2159,113.2829,90.2416,269.876,0,U,53920,999,18647,-3.5262867e-05,-8.49e-06,0.0
STARLINK-5002,2022-119AN,2026-02-01T14:57:48.353184,15.08843349,0.00013771,53.2171,115.7786,93.375,266.74,0,U,53922,999,18638,0.0001160432,1.56e-05,0.0
STARLINK-5004,2022-119AP,2026-02-01T11:57:38.915712,15.08830509,0.00014213,53.2171,116.4188,73.8965,286.2184,0,U,53923,999,18636,0.00019654217,2.841e-05,0.0
STARLINK-5001,2022-119AQ,2026-02-02T05:35:31.071264,15.08840722,0.00012922,53.216,108.1979,98.9454,261.1685,0,U,53924,999,18654,0.00031349285,4.705e-05,0.0
STARLINK-5011,2022-119AR,2026-02-01T14:36:35.344224,15.08838819,0.0001539,53.2193,115.695,92.2967,267.8202,0,U,53925,999,18638,0.00010088971,1.318e-05,0.0
STARLINK-5014,2022-119AS,2026-02-02T05:19:35.960736,15.08836134,0.00012993,53.2162,108.1262,89.0914,271.0227,0,U,53926,999,18655,4.5467291e-05,4.36e-06,0.0
STARLINK-5009,2022-119AU,2026-02-02T03:58:08.776704,15.08839906,0.00014528,53.2171,103.4933,97.2271,262.8886,0,U,53928,999,18660,8.5414712e-05,1.072e-05,0.0
STARLINK-5018,2022-119AV,2026-02-02T05:07:12.267552,15.08819624,0.00014801,53.2181,113.7535,87.7249,272.3913,0,U,53929,999,18646,-8.562137e-05,-1.65e-05,0.0
STARLINK-5010,2022-119AW,2026-02-02T05:12:18.402624,15.08838354,0.00013056,53.2169,103.1053,106.043,254.0706,0,U,53930,999,18661,8.8624351e-05,1.123e-05,0.0
STARLINK-4772,2022-119AY,2026-02-01T14:04:12.653184,15.08843059,0.00012975,53.2168,101.2875,90.8667,269.2474,0,U,53932,999,18659,0.00011115606,1.482e-05,0.0
STARLINK-4782,2022-119AZ,2026-02-02T03:52:50.200032,15.08848461,0.0001429,53.2172,103.4722,97.233,262.8825,0,U,53933,999,18660,0.00010532603,1.389e-05,0.0
STARLINK-4775,2022-119BA,2026-02-02T04:17:22.836192,15.08839617,0.00015068,53.2182,98.585,97.8251,262.2912,0,U,53934,999,18669,0.00028748539,4.29e-05,0.0
STARLINK-5000,2022-119BB,2026-02-02T07:02:56.682240,15.08838584,5.378e-05,53.2168,87.8978,89.8259,270.2795,0,U,53935,999,18683,2.7199978e-05,1.45e-06,0.0
STARLINK-4791,2022-119BC,2026-02-02T03:34:55.668288,15.08834341,0.00014555,53.2162,98.4039,108.1605,251.9545,0,U,53936,999,18668,0.00015209458,2.133e-05,0.0
YAOGAN-36 01A,2022-120A,2026-02-02T08:02:43.286208,15.2137977,0.00069187,34.9925,52.4692,223.5438,136.473,0,U,53943,999,18674,0.00042418775,9.723e-05,0.0
YAOGAN-36 01C,2022-120E,2026-02-02T07:30:40.952736,15.33118747,0.00031266,35.0052,22.6186,332.5047,27.5505,0,U,53947,999,18705,0.00057327766,0.00018838,0.0
SES-20,2022-123A,2026-02-01T23:16:02.228736,1.00269971,0.00010554,0.0127,85.7895,339.462,312.7856,0,U,53960,999,1217,0.0,-1.11e-06,0.0
SES-21,2022-123B,2026-02-01T19:29:38.858784,1.00270086,8.892e-05,0.0248,42.4929,275.0162,335.8917,0,U,53961,999,585,0.0,6e-07,0.0
STARLINK-4633,2022-125A,2026-02-02T06:37:10.168896,15.08844677,0.0001174,53.2184,23.2541,91.3183,268.7944,0,U,53964,999,18397,-2.700272e-05,-7.18e-06,0.0
STARLINK-4578,2022-125B,2026-02-02T06:00:02.000160,15.12454921,0.00022288,53.2181,23.2207,37.2676,259.3119,0,U,53965,999,584,0.012466126,0.00226006,0.0
STARLINK-4635,2022-125C,2026-02-02T06:26:33.257472,15.08839252,0.00015148,53.2186,23.2088,90.4375,269.679,0,U,53966,999,18397,3.1676315e-05,2.16e-06,0.0
STARLINK-4634,2022-125D,2026-02-02T06:21:15.085152,15.08836732,0.00015057,53.2175,23.1844,97.9428,262.1735,0,U,53967,999,18397,5.0994814e-05,5.24e-06,0.0
STARLINK-4629,2022-125E,2026-02-02T06:05:20.517216,15.08841654,0.00014669,53.2201,23.1193,100.9717,259.144,0,U,53968,999,18397,9.6312111e-05,1.245e-05,0.0
STARLINK-4468,2022-125F,2026-02-02T06:15:55.690272,15.08844616,0.00014563,53.2183,23.1632,94.2598,265.8561,0,U,53969,999,18397,-2.2819253e-05,-6.51e-06,0.0
STARLINK-4567,2022-125G,2026-02-02T06:19:15.531744,15.0884028,0.000143,53.2193,18.1946,92.3748,267.7408,0,U,53970,999,18405,9.2104344e-05,1.178e-05,0.0
STARLINK-4639,2022-125H,2026-02-02T06:00:02.000160,15.93484307,0.00095536,53.2012,315.7203,164.275,318.0864,0,U,53971,999,597,0.0025008452,0.00915321,0.00037364333
STARLINK-5156,2022-125K,2026-02-02T06:00:01.106784,15.08838547,0.00013867,53.2181,23.0938,90.2645,269.8506,0,U,53973,999,18397,5.0940004e-05,5.23e-06,0.0
STARLINK-5159,2022-125L,2026-02-02T06:50:18.903264,15.08846217,0.00015438,53.2191,2.6623,96.6762,263.4406,0,U,53974,999,18426,1.9392629e-05,2.1e-07,0.0
STARLINK-5137,2022-125M,2026-02-02T05:15:35.079264,15.08842546,0.00015599,53.2185,17.9305,89.1016,271.0155,0,U,53975,999,18404,7.7851259e-05,9.51e-06,0.0
STARLINK-5134,2022-125N,2026-02-02T04:48:31.701024,15.08838129,0.00013641,53.2194,3.5595,89.0005,271.1143,0,U,53976,999,18424,4.2632636e-05,3.91e-06,0.0
STARLINK-5094,2022-125P,2026-02-02T06:29:52.492416,15.08852515,0.00013163,53.2201,18.2344,80.4757,279.6384,0,U,53977,999,18404,0.00022250502,3.256e-05,0.0
STARLINK-5148,2022-125Q,2026-02-02T04:27:57.651552,15.08834783,0.00019211,53.2199,18.4166,98.5638,261.5572,0,U,53978,999,18403,4.066075e-06,-2.23e-06,0.0
STARLINK-5123,2022-125R,2026-02-02T06:13:56.930016,15.08844245,0.00016465,53.2179,18.1645,101.5168,258.6009,0,U,53979,999,18404,-8.678298e-06,-4.26e-06,0.0
STARLINK-5133,2022-125S,2026-02-02T05:36:48.102912,15.08835158,0.00014131,53.2188,18.0096,91.9816,268.1338,0,U,53980,999,18404,0.00015378496,2.16e-05,0.0
STARLINK-5149,2022-125T,2026-02-02T07:11:32.308800,15.0884407,0.00013546,53.2194,2.7665,88.2864,271.8283,0,U,53981,999,18426,0.00016749973,2.379e-05,0.0
STARLINK-5120,2022-125U,2026-02-02T06:17:16.249632,15.08842258,0.00013934,53.2188,13.1988,86.5079,273.6073,0,U,53982,999,18410,5.4339018e-05,5.77e-06,0.0
STARLINK-5103,2022-125V,2026-02-02T05:51:15.296256,16.37951252,0.00056303,53.2046,338.7586,250.3496,109.6945,0,U,53983,999,18459,0.00056089605,0.06052711,1.2265176e-05
STARLINK-5142,2022-125W,2026-02-02T04:57:48.161952,15.08841878,0.00015248,53.2185,13.5639,84.8612,275.2554,0,U,53984,999,18410,0.00010007486,1.305e-05,0.0
STARLINK-5147,2022-125X,2026-02-02T05:08:25.123488,15.08839194,0.00013159,53.2189,13.6085,89.2369,270.8774,0,U,53985,999,18410,-3.869301e-06,-3.49e-06,0.0
STARLINK-5119,2022-125Y,2026-02-02T05:25:34.266720,15.08823969,0.00014504,53.2182,3.0041,94.4311,265.6847,0,U,53986,999,18424,0.00034199453,5.157e-05,0.0
STARLINK-5113,2022-125AA,2026-02-02T04:52:27.914304,15.08874795,0.00012923,53.2187,13.5416,75.5773,284.5362,0,U,53988,999,18409,-0.00057956583,-9.509e-05,0.0
STARLINK-5118,2022-125AD,2026-02-02T04:32:35.342016,15.08840781,0.00015693,53.2206,3.4175,105.7121,254.4044,0,U,53991,999,18423,4.7005219e-05,4.6e-06,0.0
STARLINK-5108,2022-125AE,2026-02-02T06:11:57.005952,15.08860479,0.00015373,53.2202,13.1733,86.1508,273.966,0,U,53992,999,18410,0.00011849203,1.599e-05,0.0
STARLINK-5121,2022-125AF,2026-02-02T07:13:31.679904,15.08843455,0.00014028,53.2195,7.7417,90.6995,269.4158,0,U,53993,999,18418,0.00010864892,1.442e-05,0.0
STARLINK-5125,2022-125AG,2026-02-02T07:31:26.007744,15.08838894,0.00013362,53.2191,12.8083,97.2826,262.8319,0,U,53994,999,18412,4.0831448e-05,3.62e-06,0.0
STARLINK-5097,2022-125AH,2026-02-02T06:06:41.124096,15.08829404,0.00016581,53.219,13.154,93.0389,267.0793,0,U,53995,999,18410,0.00026275875,3.895e-05,0.0
STARLINK-5131,2022-125AJ,2026-02-02T05:50:44.289888,15.08840398,0.00012121,53.2179,13.0839,91.9367,268.1764,0,U,53996,999,18411,6.818184e-05,7.97e-06,0.0
STARLINK-5130,2022-125AK,2026-02-02T03:29:03.431040,15.08838797,0.00013915,53.2191,3.914,92.5313,267.5839,0,U,53997,999,18423,3.3538442e-05,2.46e-06,0.0
STARLINK-5128,2022-125AL,2026-02-02T05:40:08.237280,15.08865457,0.0001289,53.219,13.0374,90.39,269.724,0,U,53998,999,18411,0.0006294852,9.751e-05,0.0
STARLINK-5079,2022-125AM,2026-02-02T06:01:23.369952,15.08817968,0.00015037,53.2193,13.1293,88.5926,271.5239,0,U,53999,999,18411,-0.00012237133,-2.234e-05,0.0
STARLINK-5088,2022-125AN,2026-02-02T04:59:07.795968,15.08845089,0.00016438,53.2176,3.5932,83.1226,276.9954,0,U,54000,999,18424,0.0001013155,1.325e-05,0.0
STARLINK-5109,2022-125AQ,2026-02-02T07:06:14.159808,15.08845612,0.00014942,53.2196,2.7457,91.0742,269.0421,0,U,54002,999,18426,7.4157434e-05,8.93e-06,0.0
STARLINK-5114,2022-125AR,2026-02-02T07:20:49.321824,15.08836804,0.00012954,53.2188,12.7636,90.638,269.4761,0,U,54003,999,18412,3.5291726e-05,2.74e-06,0.0
STARLINK-5129,2022-125AS,2026-02-02T05:29:30.740928,15.08840007,0.00014044,53.2191,12.9949,88.7592,271.3562,0,U,54004,999,18411,5.0196242e-05,5.11e-06,0.0
STARLINK-5135,2022-125AT,2026-02-02T05:34:49.473984,15.0883612,0.00012482,53.2184,13.0149,90.2176,269.8959,0,U,54005,999,18411,2.1317981e-05,5.1e-07,0.0
STARLINK-5096,2022-125AU,2026-02-02T05:13:35.867136,15.08841161,0.00013785,53.2183,12.9326,89.1899,270.9251,0,U,54006,999,18410,9.0997294e-05,1.161e-05,0.0
STARLINK-5132,2022-125AV,2026-02-02T05:24:12.382848,15.08841381,0.00014467,53.2187,12.9755,88.4654,271.6504,0,U,54007,999,18411,5.4548166e-05,5.8e-06,0.0
STARLINK-5145,2022-125AW,2026-02-02T06:55:37.450560,15.088404,0.00013395,53.2188,2.6839,89.4225,270.6921,0,U,54008,999,18426,9.4063611e-05,1.209e-05,0.0
STARLINK-5099,2022-125AX,2026-02-02T05:18:54.734976,15.088337,0.00013513,53.2186,12.9484,90.7034,269.4113,0,U,54009,999,18411,-4.4063503e-05,-9.89e-06,0.0
STARLINK-5127,2022-125AY,2026-02-02T06:45:01.402272,15.08832372,0.00011636,53.2195,2.6504,85.9145,274.1981,0,U,54010,999,18426,-7.4381605e-05,-1.471e-05,0.0
STARLINK-5124,2022-125AZ,2026-02-02T04:53:49.702272,15.08837651,0.00013297,53.2183,3.5731,86.7872,273.3272,0,U,54011,999,18424,8.7944182e-05,1.112e-05,0.0
STARLINK-5126,2022-125BA,2026-02-02T07:27:27.203328,15.08842067,0.00015791,53.2187,2.8157,91.1925,268.9248,0,U,54012,999,18426,0.00022206248,3.248e-05,0.0
STARLINK-5098,2022-125BB,2026-02-02T04:27:17.798688,15.0884133,0.00014934,53.2193,3.455,94.1372,265.9791,0,U,54013,999,18424,0.00019188206,2.767e-05,0.0
STARLINK-5055,2022-125BD,2026-02-02T04:21:59.495904,15.08846062,0.00013629,53.2175,3.4326,89.2348,270.88,0,U,54015,999,18424,0.00012507044,1.703e-05,0.0
CENTISPACE-1 S5,2022-126A,2026-02-02T06:28:22.597536,14.62705154,0.00146041,54.9996,32.7376,119.667,240.578,0,U,54020,999,17729,0.00026252342,1.159e-05,0.0
CENTISPACE-1 S6,2022-126B,2026-02-02T06:24:55.773216,14.62051155,0.00163968,54.9998,34.013,121.0779,239.1826,0,U,54021,999,17726,0.0001796587,7.21e-06,0.0
OTB-3-GAZELLE,2022-127A,2026-02-02T05:30:15.550560,14.42625095,0.00121295,98.3866,27.0477,232.8297,127.1786,0,U,54023,999,17490,4.4951273e-05,1.06e-06,0.0
GALAXY 33 (G-33),2022-128A,2026-02-02T05:58:14.590272,1.00274387,0.00021986,0.0085,25.3178,274.9543,148.6947,0,U,54026,999,1239,0.0,6.9e-07,0.0
GALAXY 34 (G-34),2022-128B,2026-02-01T11:19:14.577600,1.00301558,0.000165,0.0178,83.9813,259.9244,188.5755,0,U,54027,999,1255,0.0,4.6e-07,0.0
ASO-S,2022-129A,2026-02-02T06:14:00.422304,14.51992545,0.00150799,98.2765,40.2699,143.5129,216.7097,0,U,54029,999,17584,6.1760838e-05,2.05e-06,0.0
COSMOS 2559 [GLONASS-K],2022-130A,2026-01-30T21:41:59.644320,2.13101077,0.00107809,64.3523,319.411,187.0488,172.9548,0,U,54031,999,2576,0.0,-6.8e-07,0.0
ANGOSAT 2,2022-131A,2026-02-01T13:35:41.972928,1.00271367,3.149e-05,0.0127,140.302,313.2928,265.0652,0,U,54033,999,1211,0.0,1.25e-06,0.0
HJ-2E,2022-132A,2026-01-27T09:20:14.510976,15.22155397,0.00183575,97.3829,34.5192,155.1858,205.0265,0,U,54035,999,18301,0.00055978514,0.0001284,0.0
YAOGAN-36 02A,2022-133A,2026-01-31T15:18:55.861056,15.22858862,0.00284261,35.0042,258.4728,57.5124,302.8334,0,U,54042,999,18392,0.00011977728,2.867e-05,0.0
YAOGAN-36 02B,2022-133B,2026-02-02T01:11:40.841664,15.29160257,0.00045316,34.9938,250.5899,319.2278,40.8099,0,U,54043,999,18412,0.00035570388,0.00010303,0.0
YAOGAN-36 02C,2022-133D,2026-02-02T05:27:33.960960,15.38769193,0.0012025,34.9897,229.8625,32.1875,327.9576,0,U,54045,999,18435,0.00076356348,0.00030236,0.0
EUTELSAT HOTBIRD 13F,2022-134A,2026-02-02T03:14:30.278688,1.00273162,0.00022494,0.0564,279.0614,74.6223,200.2368,0,U,54048,999,1202,0.0,7.7e-07,0.0
STARLINK-5195,2022-136A,2026-02-02T00:10:20.377056,15.08843111,0.00012858,53.2172,144.5531,88.4596,271.6543,0,U,54051,999,18145,0.0001270228,1.734e-05,0.0
STARLINK-5189,2022-136B,2026-02-01T15:04:26.409216,15.08843761,0.00016512,53.2168,105.8224,88.4718,271.6463,0,U,54052,999,18196,-0.00023223453,-3.983e-05,0.0
STARLINK-5176,2022-136C,2026-02-02T00:05:01.777056,15.08863249,0.00014078,53.2169,144.5267,95.6656,264.4497,0,U,54053,999,18145,0.0001763424,2.521e-05,0.0
STARLINK-5163,2022-136D,2026-02-02T07:51:21.115872,15.08835428,0.00012716,53.2179,142.9954,75.6704,284.4429,0,U,54054,999,18150,5.8584504e-05,6.45e-06,0.0
STARLINK-5158,2022-136E,2026-02-02T07:56:39.627744,15.08832489,0.00013705,53.2165,143.0201,90.228,269.8869,0,U,54055,999,18150,6.755954e-06,-1.8e-06,0.0
STARLINK-5226,2022-136F,2026-02-01T13:07:49.545408,15.088343,0.00011966,53.2164,145.959,97.1379,262.9749,0,U,54056,999,18139,7.2064463e-05,8.59e-06,0.0
STARLINK-5167,2022-136H,2026-02-02T07:35:23.111808,15.08862441,0.00011814,53.2169,142.9263,105.9712,254.1411,0,U,54058,999,18150,0.00021488975,3.136e-05,0.0
STARLINK-5173,2022-136J,2026-02-02T07:40:43.749120,15.08839182,0.00013939,53.2165,142.9471,102.6227,257.4921,0,U,54059,999,18150,5.5198631e-05,5.91e-06,0.0
STARLINK-5169,2022-136K,2026-02-02T05:05:39.966432,15.08843237,0.00013817,53.2183,113.0426,84.8481,275.2669,0,U,54060,999,18191,2.6258158e-05,1.3e-06,0.0
STARLINK-5209,2022-136L,2026-02-02T05:03:40.245408,15.08840248,0.00013393,53.2164,108.0028,96.4152,263.6993,0,U,54061,999,18198,7.9189457e-05,9.73e-06,0.0
STARLINK-5170,2022-136M,2026-02-01T14:00:53.115840,15.08828176,0.00012737,53.2186,146.173,111.5661,248.5467,0,U,54062,999,18139,-0.00012981089,-2.353e-05,0.0
STARLINK-5225,2022-136N,2026-02-02T03:12:05.594976,16.11634861,0.00015635,53.2113,121.7782,28.2989,331.8132,0,U,54063,999,18178,0.00073206987,0.0078516,0.00035993555
STARLINK-5172,2022-136P,2026-02-01T11:09:22.142304,15.0883992,0.00013453,53.2171,101.9233,87.4358,272.6789,0,U,54064,999,18200,0.00012617137,1.721e-05,0.0
STARLINK-5187,2022-136Q,2026-02-02T00:52:39.457056,15.08845354,0.00013374,53.2166,144.028,83.1379,276.9765,0,U,54065,999,18146,9.9883734e-05,1.302e-05,0.0
STARLINK-5151,2022-136R,2026-02-02T00:57:57.848832,15.08842434,0.00010637,53.216,144.054,108.0754,252.0354,0,U,54066,999,18146,5.4256597e-05,5.76e-06,0.0
STARLINK-5174,2022-136S,2026-02-02T07:03:35.930304,15.08826117,7.858e-05,53.2177,142.7894,116.1077,243.9996,0,U,54067,999,18150,0.00012207334,1.655e-05,0.0
STARLINK-5222,2022-136T,2026-02-02T07:08:53.985120,15.08839309,0.00011183,53.217,142.8116,100.4053,259.7066,0,U,54068,999,18150,2.93513e-05,1.79e-06,0.0
STARLINK-5181,2022-136V,2026-02-02T06:52:58.849536,15.08840107,0.00013855,53.2171,142.7469,87.6416,272.4735,0,U,54070,999,18150,9.6760992e-05,1.252e-05,0.0
STARLINK-5168,2022-136W,2026-02-02T06:47:42.038880,15.08825717,0.00014502,53.2176,142.725,79.815,280.3006,0,U,54071,999,18150,-5.765083e-06,-3.8e-06,0.0
STARLINK-5146,2022-136Y,2026-02-02T06:45:41.224896,15.08829038,0.00015431,53.2174,137.7341,72.9282,287.1879,0,U,54073,999,18157,0.00012801307,1.749e-05,0.0
STARLINK-5192,2022-136Z,2026-02-02T06:42:22.120416,15.08841095,0.00013997,53.2174,142.7016,93.5732,266.542,0,U,54074,999,18150,7.7493406e-05,9.46e-06,0.0
STARLINK-5212,2022-136AA,2026-02-02T06:40:22.966176,15.08840026,0.00011308,53.2179,137.7048,94.8864,265.2257,0,U,54075,999,18157,4.2734029e-05,3.92e-06,0.0
STARLINK-5201,2022-136AB,2026-02-02T08:03:20.376000,15.08836696,0.00012975,53.2174,143.0356,103.7234,256.3902,0,U,54076,999,18150,2.1750429e-05,5.8e-07,0.0
STARLINK-5171,2022-136AC,2026-02-02T05:25:07.279680,15.08831162,0.00012878,53.218,118.958,89.7646,270.3494,0,U,54077,999,18183,0.00014699507,2.052e-05,0.0
STARLINK-5175,2022-136AE,2026-02-01T16:09:25.813152,15.08839786,0.00012111,53.2173,136.0315,92.3675,267.7456,0,U,54079,999,18154,6.3888026e-05,7.29e-06,0.0
STARLINK-5160,2022-136AF,2026-02-01T23:57:45.362880,15.08828413,0.00013729,53.2176,139.5122,102.7956,257.3189,0,U,54080,999,18152,7.935552e-05,9.75e-06,0.0
STARLINK-5210,2022-136AH,2026-02-02T00:01:03.152352,15.08838846,0.00012043,53.2171,134.5179,97.4348,262.6781,0,U,54082,999,18159,0.0001060497,1.4e-05,0.0
STARLINK-5178,2022-136AJ,2026-02-01T23:45:07.778304,15.08845981,0.00013124,53.2178,134.4526,85.3415,274.7727,0,U,54083,999,18159,0.00013478955,1.858e-05,0.0
STARLINK-5183,2022-136AK,2026-02-02T06:17:17.336544,15.08837226,3.411e-05,53.2179,133.307,21.733,338.3676,0,U,54084,999,18163,0.0001222393,1.658e-05,0.0
